DATE: 2018/06/07
TIME: 07:15:17
Frequency(Hz),	I(V),	Q(V)
342154081.00,-0.230595,-0.346727
342156645.00,-0.230734,-0.346187
342159209.00,-0.230793,-0.346255
342161773.00,-0.231300,-0.346144
342164337.00,-0.231836,-0.345536
342166901.00,-0.232002,-0.345026
342169465.00,-0.233024,-0.344221
342172029.00,-0.233634,-0.344309
342174593.00,-0.233757,-0.343418
342177157.00,-0.235095,-0.342465
342179722.00,-0.235664,-0.341935
342182286.00,-0.236311,-0.341146
342184850.00,-0.237085,-0.339321
342187414.00,-0.238574,-0.337994
342189978.00,-0.240074,-0.335610
342192542.00,-0.242262,-0.332761
342195106.00,-0.244708,-0.328693
342197670.00,-0.247632,-0.321444
342200234.00,-0.251785,-0.309783
342202798.00,-0.254819,-0.286685
342205363.00,-0.229242,-0.225833
342207927.00,-0.066176,-0.294663
342210491.00,-0.130321,-0.374851
342213055.00,-0.172559,-0.378194
342215619.00,-0.191325,-0.373940
342218183.00,-0.200724,-0.370375
342220747.00,-0.206694,-0.367360
342223311.00,-0.210227,-0.365757
342225875.00,-0.213209,-0.364352
342228439.00,-0.215376,-0.362871
342231004.00,-0.216913,-0.361797
342233568.00,-0.218717,-0.361516
342236132.00,-0.219501,-0.360977
342238696.00,-0.220600,-0.360183
342241260.00,-0.221361,-0.360011
342243824.00,-0.221622,-0.359430
342246388.00,-0.222454,-0.358896
342248952.00,-0.223259,-0.358306
342251516.00,-0.222896,-0.357896
342254081.00,-0.223558,-0.357675
