DATE: 2018/06/07
TIME: 07:05:22
Frequency(Hz),	I(V),	Q(V)
361745656.00,-0.377455,-0.198773
361748220.00,-0.377524,-0.198147
361750784.00,-0.377141,-0.198354
361753348.00,-0.376742,-0.197906
361755912.00,-0.376536,-0.197440
361758476.00,-0.375958,-0.197214
361761040.00,-0.374934,-0.197167
361763604.00,-0.374411,-0.197324
361766168.00,-0.373198,-0.196852
361768732.00,-0.372494,-0.196610
361771297.00,-0.371042,-0.196207
361773861.00,-0.369455,-0.196173
361776425.00,-0.368088,-0.195350
361778989.00,-0.364912,-0.195559
361781553.00,-0.362652,-0.195278
361784117.00,-0.358663,-0.194685
361786681.00,-0.353686,-0.194987
361789245.00,-0.346174,-0.195983
361791809.00,-0.334901,-0.197376
361794373.00,-0.315735,-0.204403
361796938.00,-0.281604,-0.233514
361799502.00,-0.302522,-0.350079
361802066.00,-0.431855,-0.316442
361804630.00,-0.439498,-0.254949
361807194.00,-0.428035,-0.230451
361809758.00,-0.418805,-0.219204
361812322.00,-0.413104,-0.213628
361814886.00,-0.408321,-0.210278
361817450.00,-0.404971,-0.207529
361820014.00,-0.402292,-0.205674
361822579.00,-0.400358,-0.204416
361825143.00,-0.398644,-0.203245
361827707.00,-0.397234,-0.202307
361830271.00,-0.396219,-0.201302
361832835.00,-0.395029,-0.200850
361835399.00,-0.394480,-0.200605
361837963.00,-0.393724,-0.200028
361840527.00,-0.392938,-0.199643
361843091.00,-0.392268,-0.199042
361845656.00,-0.391794,-0.198957
