DATE: 2018/06/07
TIME: 07:04:04
Frequency(Hz),	I(V),	Q(V)
355538860.00,-0.224054,-0.309598
355538961.00,-0.225150,-0.308430
355539061.00,-0.225319,-0.307704
355539162.00,-0.225582,-0.307374
355539262.00,-0.226752,-0.306644
355539363.00,-0.227507,-0.305793
355539463.00,-0.228162,-0.304871
355539564.00,-0.228385,-0.303996
355539664.00,-0.229835,-0.303416
355539765.00,-0.230606,-0.302564
355539865.00,-0.231517,-0.301322
355539966.00,-0.232093,-0.300270
355540066.00,-0.232820,-0.299424
355540167.00,-0.233435,-0.298286
355540267.00,-0.234578,-0.296506
355540368.00,-0.235729,-0.295852
355540468.00,-0.236326,-0.294405
355540569.00,-0.236475,-0.293349
355540669.00,-0.237418,-0.291450
355540770.00,-0.238785,-0.290077
355540870.00,-0.239584,-0.288810
355540971.00,-0.240546,-0.286955
355541071.00,-0.240876,-0.285342
355541172.00,-0.241996,-0.283510
355541272.00,-0.242655,-0.280736
355541373.00,-0.243500,-0.279273
355541473.00,-0.244859,-0.277157
355541574.00,-0.245336,-0.274664
355541674.00,-0.246279,-0.271918
355541775.00,-0.246742,-0.269584
355541875.00,-0.247720,-0.266609
355541976.00,-0.247988,-0.262967
355542076.00,-0.248084,-0.260367
355542177.00,-0.248676,-0.256930
355542277.00,-0.248632,-0.253477
355542378.00,-0.248726,-0.249034
355542478.00,-0.248905,-0.245382
355542579.00,-0.248492,-0.241239
355542679.00,-0.248130,-0.236678
355542780.00,-0.247116,-0.231662
355542880.00,-0.245526,-0.226271
355542981.00,-0.244015,-0.221202
355543081.00,-0.241584,-0.215210
355543182.00,-0.238364,-0.208273
355543282.00,-0.234878,-0.203068
355543383.00,-0.229799,-0.196936
355543483.00,-0.225342,-0.191288
355543584.00,-0.218043,-0.185657
355543684.00,-0.211072,-0.180799
355543785.00,-0.203055,-0.176022
355543885.00,-0.195750,-0.172701
355543986.00,-0.185736,-0.169533
355544086.00,-0.176889,-0.168206
355544187.00,-0.166583,-0.167271
355544287.00,-0.157724,-0.167027
355544388.00,-0.148963,-0.168104
355544488.00,-0.141099,-0.170041
355544589.00,-0.132669,-0.172708
355544689.00,-0.125547,-0.175856
355544790.00,-0.118300,-0.179378
355544890.00,-0.112204,-0.182972
355544991.00,-0.106195,-0.187741
355545091.00,-0.100717,-0.191954
355545192.00,-0.096175,-0.196923
355545292.00,-0.091917,-0.202122
355545393.00,-0.087778,-0.207240
355545493.00,-0.085490,-0.211616
355545594.00,-0.082689,-0.216842
355545694.00,-0.080316,-0.221766
355545795.00,-0.078705,-0.226815
355545895.00,-0.077249,-0.231528
355545996.00,-0.075832,-0.236138
355546096.00,-0.074948,-0.240563
355546197.00,-0.074428,-0.245235
355546297.00,-0.073887,-0.249762
355546398.00,-0.073947,-0.253798
355546498.00,-0.073905,-0.257923
355546599.00,-0.074166,-0.261610
355546699.00,-0.074422,-0.266064
355546800.00,-0.074926,-0.269030
355546900.00,-0.075957,-0.272401
355547001.00,-0.077026,-0.275891
355547101.00,-0.077495,-0.279082
355547202.00,-0.078855,-0.282017
355547302.00,-0.080401,-0.285173
355547403.00,-0.081048,-0.287684
355547503.00,-0.082521,-0.290433
355547604.00,-0.083230,-0.292021
355547704.00,-0.084647,-0.294300
355547805.00,-0.085656,-0.296672
355547905.00,-0.086843,-0.298500
355548006.00,-0.088482,-0.300862
355548106.00,-0.089901,-0.302407
355548207.00,-0.091090,-0.304030
355548307.00,-0.092519,-0.305788
355548408.00,-0.093796,-0.307689
355548508.00,-0.094292,-0.309024
355548609.00,-0.096156,-0.309771
355548709.00,-0.097492,-0.311169
355548810.00,-0.098807,-0.312538
355548910.00,-0.099867,-0.313280
355549011.00,-0.100661,-0.314774
355549111.00,-0.101749,-0.315667
355549212.00,-0.103272,-0.316810
355549312.00,-0.104059,-0.317506
355549413.00,-0.105567,-0.318307
355549513.00,-0.106190,-0.319185
355549614.00,-0.107774,-0.320351
355549714.00,-0.108433,-0.320416
355549815.00,-0.109471,-0.321001
355549915.00,-0.110564,-0.322023
355550016.00,-0.111644,-0.322881
355550116.00,-0.112651,-0.323425
355550217.00,-0.113215,-0.324186
355550317.00,-0.113985,-0.324186
355550418.00,-0.114753,-0.324713
355550518.00,-0.115961,-0.325310
355550619.00,-0.116675,-0.325943
355550719.00,-0.117322,-0.326435
355550820.00,-0.117740,-0.327048
355550920.00,-0.118499,-0.326762
355551021.00,-0.119607,-0.327493
355551121.00,-0.120268,-0.327717
355551222.00,-0.121001,-0.327945
355551322.00,-0.121912,-0.328078
355551423.00,-0.122529,-0.328649
355551523.00,-0.123597,-0.329028
355551624.00,-0.123780,-0.329194
355551724.00,-0.124562,-0.329926
355551825.00,-0.124932,-0.330017
355551925.00,-0.125426,-0.329796
355552026.00,-0.126298,-0.330091
355552126.00,-0.126985,-0.330377
355552227.00,-0.127556,-0.330774
355552328.00,-0.128193,-0.331328
