DATE: 2018/06/07
TIME: 07:19:16
Frequency(Hz),	I(V),	Q(V)
360799528.00,-0.389603,-0.252294
360850810.00,-0.390172,-0.248965
360902092.00,-0.390047,-0.246499
360953374.00,-0.390169,-0.243859
361004656.00,-0.390606,-0.240796
361055938.00,-0.390253,-0.237799
361107220.00,-0.390232,-0.235233
361158502.00,-0.389789,-0.231761
361209784.00,-0.389617,-0.229397
361261066.00,-0.389449,-0.226327
361312348.00,-0.389194,-0.223603
361363630.00,-0.388945,-0.220058
361414912.00,-0.388341,-0.217159
361466194.00,-0.387922,-0.215162
361517476.00,-0.386750,-0.211869
361568758.00,-0.385329,-0.208953
361620040.00,-0.384365,-0.206021
361671322.00,-0.382629,-0.203344
361722604.00,-0.379812,-0.200117
361773886.00,-0.368538,-0.195343
361825169.00,-0.398414,-0.203069
361876451.00,-0.387678,-0.195474
361927733.00,-0.384584,-0.192211
361979015.00,-0.382196,-0.189019
362030297.00,-0.380733,-0.186536
362081579.00,-0.379159,-0.183693
362132861.00,-0.377821,-0.181224
362184143.00,-0.376386,-0.178441
362235425.00,-0.374355,-0.176529
362286707.00,-0.372505,-0.173752
362337989.00,-0.370876,-0.171037
362389271.00,-0.369188,-0.168350
362440553.00,-0.367153,-0.166296
362491835.00,-0.365652,-0.163956
362543117.00,-0.363350,-0.162011
362594399.00,-0.361618,-0.159238
362645681.00,-0.359910,-0.157221
362696963.00,-0.357765,-0.155514
362748245.00,-0.355423,-0.153253
362799528.00,-0.353658,-0.151383
