DATE: 2018/06/07
TIME: 07:18:11
Frequency(Hz),	I(V),	Q(V)
361787468.00,-0.351669,-0.193632
361787568.00,-0.350905,-0.193828
361787669.00,-0.350660,-0.194012
361787769.00,-0.350509,-0.193839
361787870.00,-0.350291,-0.194252
361787970.00,-0.349210,-0.193990
361788071.00,-0.349199,-0.193920
361788171.00,-0.348909,-0.194214
361788272.00,-0.349166,-0.194405
361788372.00,-0.347954,-0.194205
361788473.00,-0.347752,-0.194343
361788573.00,-0.347344,-0.194183
361788674.00,-0.347291,-0.194378
361788774.00,-0.347340,-0.194210
361788875.00,-0.347207,-0.194571
361788975.00,-0.346289,-0.194295
361789076.00,-0.346222,-0.194435
361789176.00,-0.345988,-0.194453
361789277.00,-0.345208,-0.194420
361789377.00,-0.344740,-0.194335
361789478.00,-0.344404,-0.194469
361789578.00,-0.343988,-0.194109
361789679.00,-0.343636,-0.194560
361789779.00,-0.343103,-0.194447
361789880.00,-0.342623,-0.194476
361789980.00,-0.342526,-0.194590
361790081.00,-0.342251,-0.195030
361790181.00,-0.341623,-0.194577
361790282.00,-0.341797,-0.194636
361790382.00,-0.340823,-0.194784
361790483.00,-0.340269,-0.194950
361790583.00,-0.339961,-0.194683
361790684.00,-0.339269,-0.194999
361790784.00,-0.339018,-0.194856
361790885.00,-0.338365,-0.194930
361790985.00,-0.338264,-0.194770
361791086.00,-0.337143,-0.195355
361791186.00,-0.337054,-0.195303
361791287.00,-0.336133,-0.195650
361791387.00,-0.335698,-0.195507
361791488.00,-0.335002,-0.195940
361791588.00,-0.334785,-0.195972
361791689.00,-0.334321,-0.196117
361791789.00,-0.334222,-0.196559
361791890.00,-0.333095,-0.196745
361791990.00,-0.332707,-0.196862
361792091.00,-0.332604,-0.196872
361792191.00,-0.331733,-0.196813
361792292.00,-0.331042,-0.197168
361792392.00,-0.330736,-0.197267
361792493.00,-0.329592,-0.197079
361792593.00,-0.328742,-0.197534
361792694.00,-0.328537,-0.197599
361792794.00,-0.327789,-0.197997
361792895.00,-0.326903,-0.197772
361792995.00,-0.326423,-0.198453
361793096.00,-0.325572,-0.198678
361793196.00,-0.324523,-0.199202
361793297.00,-0.323388,-0.199139
361793397.00,-0.323374,-0.199336
361793498.00,-0.322468,-0.199734
361793598.00,-0.321853,-0.199867
361793699.00,-0.320825,-0.200074
361793799.00,-0.319788,-0.201066
361793900.00,-0.318880,-0.201678
361794000.00,-0.317740,-0.201543
361794101.00,-0.317208,-0.202242
361794201.00,-0.316069,-0.202080
361794302.00,-0.315320,-0.202977
361794402.00,-0.314558,-0.203759
361794503.00,-0.313352,-0.204326
361794603.00,-0.312565,-0.204487
361794704.00,-0.311163,-0.204862
361794804.00,-0.310515,-0.205512
361794905.00,-0.309210,-0.206083
361795005.00,-0.308614,-0.206763
361795106.00,-0.307220,-0.207378
361795206.00,-0.306050,-0.208472
361795307.00,-0.304532,-0.209499
361795407.00,-0.303021,-0.210298
361795508.00,-0.302176,-0.211051
361795608.00,-0.300874,-0.212052
361795709.00,-0.299997,-0.213325
361795809.00,-0.298165,-0.214309
361795910.00,-0.296738,-0.215286
361796010.00,-0.295276,-0.216491
361796111.00,-0.293762,-0.217989
361796211.00,-0.292322,-0.219354
361796312.00,-0.291186,-0.220888
361796412.00,-0.288975,-0.222854
361796513.00,-0.287344,-0.223898
361796613.00,-0.285970,-0.225817
361796714.00,-0.284644,-0.227253
361796814.00,-0.282660,-0.229832
361796915.00,-0.281273,-0.231796
361797015.00,-0.279983,-0.234063
361797116.00,-0.278233,-0.236547
361797216.00,-0.276386,-0.238990
361797317.00,-0.275209,-0.242177
361797417.00,-0.273188,-0.244723
361797518.00,-0.272232,-0.247928
361797618.00,-0.270977,-0.251360
361797719.00,-0.269589,-0.255258
361797819.00,-0.268770,-0.260035
361797920.00,-0.267706,-0.263550
361798020.00,-0.266783,-0.268344
361798121.00,-0.265776,-0.272212
361798221.00,-0.265481,-0.277573
361798322.00,-0.265455,-0.283531
361798422.00,-0.265355,-0.288256
361798523.00,-0.266574,-0.294882
361798623.00,-0.267435,-0.300474
361798724.00,-0.269150,-0.306995
361798824.00,-0.271704,-0.313067
361798925.00,-0.275111,-0.319571
361799025.00,-0.278548,-0.325191
361799126.00,-0.282907,-0.330750
361799226.00,-0.287115,-0.335905
361799327.00,-0.292020,-0.341816
361799427.00,-0.298668,-0.346386
361799528.00,-0.304491,-0.350312
361799628.00,-0.312053,-0.354285
361799729.00,-0.318277,-0.357127
361799829.00,-0.324507,-0.358789
361799930.00,-0.331810,-0.360878
361800030.00,-0.340225,-0.361663
361800131.00,-0.346525,-0.362692
361800231.00,-0.353339,-0.362819
361800332.00,-0.359939,-0.362760
361800432.00,-0.366729,-0.361775
361800533.00,-0.373258,-0.360375
361800633.00,-0.378245,-0.359179
361800734.00,-0.384631,-0.356558
361800834.00,-0.389394,-0.354501
361800935.00,-0.395200,-0.351890
361801035.00,-0.400039,-0.349180
361801136.00,-0.404191,-0.346616
361801236.00,-0.407928,-0.343596
361801337.00,-0.411554,-0.340083
361801437.00,-0.414913,-0.337539
361801538.00,-0.418557,-0.333730
361801638.00,-0.421664,-0.329891
361801739.00,-0.424529,-0.326130
361801839.00,-0.427232,-0.322898
361801940.00,-0.428895,-0.319583
361802040.00,-0.430885,-0.315787
361802141.00,-0.432687,-0.312350
361802241.00,-0.433935,-0.309530
361802342.00,-0.435757,-0.306193
361802442.00,-0.436979,-0.303078
361802543.00,-0.437552,-0.299602
361802643.00,-0.438829,-0.296691
361802744.00,-0.440057,-0.293436
361802844.00,-0.440350,-0.290631
361802945.00,-0.441058,-0.287875
361803045.00,-0.441466,-0.285594
361803146.00,-0.441292,-0.282902
361803246.00,-0.441550,-0.280512
361803347.00,-0.442283,-0.278084
361803447.00,-0.442344,-0.275795
361803548.00,-0.442487,-0.273422
361803648.00,-0.442026,-0.270603
361803749.00,-0.442040,-0.268747
361803849.00,-0.441267,-0.266517
361803950.00,-0.441396,-0.264923
361804050.00,-0.441195,-0.263326
361804151.00,-0.440780,-0.261419
361804251.00,-0.441144,-0.259337
361804352.00,-0.440507,-0.257758
361804452.00,-0.440037,-0.256239
361804553.00,-0.439381,-0.254548
361804653.00,-0.438888,-0.252987
361804754.00,-0.438450,-0.251109
361804854.00,-0.438119,-0.250206
361804955.00,-0.437766,-0.248573
361805055.00,-0.436893,-0.247838
361805156.00,-0.436941,-0.246581
361805256.00,-0.435683,-0.245148
361805357.00,-0.435934,-0.243950
361805457.00,-0.435240,-0.243286
361805558.00,-0.434798,-0.241747
361805658.00,-0.434175,-0.241007
361805759.00,-0.434053,-0.239868
361805859.00,-0.433046,-0.238824
361805960.00,-0.432801,-0.238079
361806060.00,-0.432531,-0.237635
361806161.00,-0.432320,-0.235836
361806261.00,-0.431681,-0.235363
361806362.00,-0.431504,-0.234578
361806462.00,-0.430825,-0.233882
361806563.00,-0.430137,-0.233247
361806663.00,-0.429996,-0.232731
361806764.00,-0.429462,-0.232180
361806864.00,-0.429226,-0.231240
361806965.00,-0.428790,-0.230120
361807065.00,-0.428354,-0.229870
361807166.00,-0.427401,-0.229324
361807266.00,-0.427526,-0.229242
361807367.00,-0.427253,-0.227971
361807468.00,-0.426761,-0.227999
