DATE: 2018/06/07
TIME: 06:53:59
Frequency(Hz),	I(V),	Q(V)
331430000.00,-0.307405,-0.259642
331438163.00,-0.308109,-0.258945
331446326.00,-0.307279,-0.258806
331454489.00,-0.306842,-0.258595
331462653.00,-0.307319,-0.258864
331470816.00,-0.307435,-0.257327
331478979.00,-0.307463,-0.258423
331487142.00,-0.307216,-0.257954
331495306.00,-0.307374,-0.257395
331503469.00,-0.307888,-0.257732
331511632.00,-0.307956,-0.257285
331519795.00,-0.308178,-0.256317
331527959.00,-0.307927,-0.256394
331536122.00,-0.307443,-0.256752
331544285.00,-0.307213,-0.255582
331552448.00,-0.306327,-0.255255
331560612.00,-0.306554,-0.255553
331568775.00,-0.306585,-0.254891
331576938.00,-0.306627,-0.254512
331585102.00,-0.305586,-0.254520
331593265.00,-0.305600,-0.253671
331601428.00,-0.305307,-0.253455
331609591.00,-0.303892,-0.253204
331617755.00,-0.302726,-0.252059
331625918.00,-0.299043,-0.250262
331634081.00,-0.287152,-0.248556
331642244.00,-0.287690,-0.335187
331650408.00,-0.321967,-0.268166
331658571.00,-0.317289,-0.261278
331666734.00,-0.315177,-0.258718
331674897.00,-0.313763,-0.257163
331683061.00,-0.311845,-0.257031
331691224.00,-0.311251,-0.255843
331699387.00,-0.310590,-0.255419
331707551.00,-0.311019,-0.254343
331715714.00,-0.310821,-0.254807
331723877.00,-0.310735,-0.253528
331732040.00,-0.310787,-0.254644
331740204.00,-0.310216,-0.252974
331748367.00,-0.310181,-0.253096
331756530.00,-0.310137,-0.253037
331764693.00,-0.310186,-0.253264
331772857.00,-0.310265,-0.252363
331781020.00,-0.309725,-0.252208
331789183.00,-0.310205,-0.251944
331797346.00,-0.309380,-0.251999
331805510.00,-0.309925,-0.251693
331813673.00,-0.309330,-0.251166
331821836.00,-0.309918,-0.250897
331830000.00,-0.309971,-0.251279
