DATE: 2018/06/07
TIME: 07:19:35
Frequency(Hz),	I(V),	Q(V)
331633555.00,-0.286371,-0.247139
331633655.00,-0.286276,-0.247301
331633756.00,-0.286025,-0.247436
331633856.00,-0.285884,-0.246935
331633957.00,-0.285457,-0.246957
331634057.00,-0.285811,-0.247103
331634158.00,-0.285356,-0.246988
331634258.00,-0.285222,-0.247002
331634359.00,-0.284912,-0.247079
331634459.00,-0.284884,-0.247603
331634560.00,-0.284243,-0.247301
331634660.00,-0.284028,-0.247453
331634761.00,-0.283622,-0.247370
331634861.00,-0.283309,-0.247421
331634962.00,-0.283136,-0.247320
331635062.00,-0.282257,-0.247341
331635163.00,-0.281681,-0.247180
331635263.00,-0.281350,-0.247552
331635364.00,-0.280820,-0.247401
331635464.00,-0.280461,-0.247325
331635565.00,-0.279929,-0.247317
331635665.00,-0.279238,-0.247375
331635766.00,-0.278895,-0.247326
331635866.00,-0.278110,-0.247929
331635967.00,-0.277742,-0.247726
331636067.00,-0.277739,-0.247999
331636168.00,-0.276374,-0.247750
331636268.00,-0.275893,-0.248117
331636369.00,-0.275551,-0.247642
331636469.00,-0.275197,-0.247883
331636570.00,-0.274925,-0.248051
331636670.00,-0.274042,-0.248544
331636771.00,-0.273732,-0.248581
331636871.00,-0.273248,-0.248967
331636972.00,-0.272383,-0.248701
331637072.00,-0.271799,-0.248904
331637173.00,-0.270892,-0.249308
331637273.00,-0.270020,-0.248951
331637374.00,-0.269277,-0.249413
331637474.00,-0.268426,-0.249361
331637575.00,-0.267545,-0.249892
331637675.00,-0.266605,-0.250505
331637776.00,-0.266002,-0.250826
331637876.00,-0.265060,-0.251101
331637977.00,-0.264113,-0.251594
331638077.00,-0.263020,-0.252038
331638178.00,-0.262007,-0.252176
331638278.00,-0.261175,-0.252930
331638379.00,-0.260199,-0.253285
331638479.00,-0.259273,-0.254348
331638580.00,-0.257835,-0.254667
331638680.00,-0.256515,-0.255523
331638781.00,-0.254594,-0.256260
331638881.00,-0.253802,-0.257678
331638982.00,-0.252368,-0.258462
331639082.00,-0.251089,-0.259672
331639183.00,-0.250171,-0.261099
331639283.00,-0.248948,-0.262066
331639384.00,-0.247433,-0.263401
331639484.00,-0.246179,-0.264814
331639585.00,-0.245107,-0.266530
331639685.00,-0.243539,-0.268924
331639786.00,-0.242516,-0.270597
331639886.00,-0.241392,-0.273058
331639987.00,-0.240073,-0.275593
331640087.00,-0.238948,-0.277620
331640188.00,-0.237766,-0.281168
331640288.00,-0.237489,-0.284442
331640389.00,-0.236863,-0.286488
331640489.00,-0.237023,-0.290496
331640590.00,-0.237082,-0.293546
331640690.00,-0.237578,-0.297144
331640791.00,-0.237867,-0.301517
331640891.00,-0.238892,-0.305101
331640992.00,-0.240186,-0.308956
331641092.00,-0.242081,-0.311882
331641193.00,-0.244501,-0.315709
331641293.00,-0.247337,-0.319402
331641394.00,-0.250111,-0.322362
331641494.00,-0.254075,-0.325249
331641595.00,-0.257899,-0.327502
331641695.00,-0.261792,-0.329486
331641796.00,-0.266512,-0.331308
331641896.00,-0.270447,-0.332204
331641997.00,-0.274822,-0.332768
331642097.00,-0.279282,-0.333379
331642198.00,-0.283339,-0.333578
331642298.00,-0.287311,-0.333214
331642399.00,-0.291293,-0.332077
331642499.00,-0.295396,-0.331242
331642600.00,-0.298837,-0.330147
331642700.00,-0.301936,-0.328306
331642801.00,-0.304732,-0.327093
331642901.00,-0.307491,-0.324827
331643002.00,-0.309617,-0.322972
331643102.00,-0.312212,-0.320951
331643203.00,-0.313723,-0.319529
331643303.00,-0.315673,-0.317315
331643404.00,-0.317885,-0.314779
331643504.00,-0.319148,-0.313338
331643605.00,-0.320474,-0.311537
331643705.00,-0.321240,-0.309742
331643806.00,-0.322695,-0.308380
331643906.00,-0.323603,-0.306512
331644007.00,-0.324352,-0.305212
331644107.00,-0.325005,-0.302723
331644208.00,-0.325385,-0.301908
331644308.00,-0.325690,-0.300022
331644409.00,-0.326084,-0.298897
331644509.00,-0.326605,-0.297468
331644610.00,-0.326692,-0.295708
331644710.00,-0.327136,-0.294555
331644811.00,-0.327070,-0.293370
331644911.00,-0.327539,-0.292248
331645012.00,-0.327246,-0.291126
331645112.00,-0.327663,-0.289931
331645213.00,-0.327255,-0.288885
331645313.00,-0.327108,-0.287604
331645414.00,-0.327283,-0.287095
331645514.00,-0.327055,-0.286449
331645615.00,-0.327163,-0.285503
331645715.00,-0.327174,-0.284679
331645816.00,-0.327079,-0.283553
331645916.00,-0.327069,-0.283031
331646017.00,-0.326396,-0.282368
331646117.00,-0.326540,-0.281336
331646218.00,-0.326849,-0.280750
331646318.00,-0.326715,-0.280082
331646419.00,-0.326410,-0.279058
331646519.00,-0.326211,-0.278449
331646620.00,-0.325778,-0.277721
331646720.00,-0.325679,-0.277089
331646821.00,-0.325929,-0.276843
331646921.00,-0.325966,-0.276244
331647022.00,-0.325734,-0.275701
331647122.00,-0.325318,-0.274794
331647223.00,-0.325233,-0.274544
331647323.00,-0.325445,-0.274203
331647424.00,-0.325213,-0.273730
331647524.00,-0.324768,-0.273392
331647625.00,-0.324497,-0.272823
331647725.00,-0.324435,-0.272811
331647826.00,-0.324371,-0.272032
331647927.00,-0.324304,-0.271801
