DATE: 2018/06/07
TIME: 06:47:49
Frequency(Hz),	I(V),	Q(V)
331637273.00,-0.292748,-0.244807
331637374.00,-0.290817,-0.245047
331637474.00,-0.289195,-0.245929
331637575.00,-0.287426,-0.245994
331637675.00,-0.285730,-0.245967
331637776.00,-0.284072,-0.246930
331637876.00,-0.281985,-0.247974
331637977.00,-0.280179,-0.249305
331638077.00,-0.278159,-0.249936
331638178.00,-0.275840,-0.250520
331638278.00,-0.273423,-0.252061
331638379.00,-0.271631,-0.253293
331638479.00,-0.269364,-0.254526
331638580.00,-0.267221,-0.256120
331638680.00,-0.264208,-0.257943
331638781.00,-0.261051,-0.259667
331638881.00,-0.258624,-0.261351
331638982.00,-0.255875,-0.263694
331639082.00,-0.253000,-0.266648
331639183.00,-0.250541,-0.269158
331639283.00,-0.247080,-0.272553
331639384.00,-0.243679,-0.276467
331639484.00,-0.240760,-0.280868
331639585.00,-0.238425,-0.285144
331639685.00,-0.234808,-0.289848
331639786.00,-0.231993,-0.295490
331639886.00,-0.229051,-0.302112
331639987.00,-0.226559,-0.309023
331640087.00,-0.224868,-0.317090
331640188.00,-0.224077,-0.325682
331640288.00,-0.223790,-0.335177
331640389.00,-0.224944,-0.344224
331640489.00,-0.226417,-0.354034
331640590.00,-0.229867,-0.363642
331640690.00,-0.234590,-0.372774
331640791.00,-0.240281,-0.381176
331640891.00,-0.246438,-0.388272
331640992.00,-0.254309,-0.395650
331641092.00,-0.262220,-0.401458
331641193.00,-0.270098,-0.405769
331641293.00,-0.277769,-0.409230
331641394.00,-0.286736,-0.412272
331641494.00,-0.294365,-0.414226
331641595.00,-0.302706,-0.415423
331641695.00,-0.309848,-0.415646
331641796.00,-0.317451,-0.415297
331641896.00,-0.324216,-0.414910
331641997.00,-0.331676,-0.413435
331642097.00,-0.338374,-0.411698
331642198.00,-0.344163,-0.409741
331642298.00,-0.349679,-0.407288
331642399.00,-0.356247,-0.404381
331642499.00,-0.360223,-0.401969
331642600.00,-0.364939,-0.398915
331642700.00,-0.369833,-0.395797
331642801.00,-0.373702,-0.392907
331642901.00,-0.377331,-0.389670
331643002.00,-0.380718,-0.386207
331643102.00,-0.384365,-0.382529
331643203.00,-0.386929,-0.378790
331643303.00,-0.389427,-0.376273
331643404.00,-0.392076,-0.372390
331643504.00,-0.394034,-0.368788
331643605.00,-0.396139,-0.365508
331643705.00,-0.397625,-0.362015
331643806.00,-0.399161,-0.359287
331643906.00,-0.400183,-0.356186
331644007.00,-0.401600,-0.353422
331644107.00,-0.401948,-0.350484
331644208.00,-0.402940,-0.348285
331644308.00,-0.403669,-0.345247
331644409.00,-0.404131,-0.342420
331644509.00,-0.405059,-0.339529
331644610.00,-0.405301,-0.337345
331644710.00,-0.405984,-0.334709
331644811.00,-0.405704,-0.332260
331644911.00,-0.405770,-0.330136
331645012.00,-0.405999,-0.328308
331645112.00,-0.406194,-0.326001
331645213.00,-0.406356,-0.323980
331645313.00,-0.405835,-0.321477
331645414.00,-0.405664,-0.319824
331645514.00,-0.405830,-0.318306
331645615.00,-0.405778,-0.316525
331645715.00,-0.405663,-0.315314
331645816.00,-0.405339,-0.313400
331645916.00,-0.405199,-0.312025
331646017.00,-0.405599,-0.310787
331646117.00,-0.405241,-0.309779
331646218.00,-0.404938,-0.307813
331646318.00,-0.404324,-0.306712
331646419.00,-0.404108,-0.305573
331646519.00,-0.403683,-0.303937
331646620.00,-0.403293,-0.302349
331646720.00,-0.403063,-0.301651
331646821.00,-0.402769,-0.300672
331646921.00,-0.402485,-0.299677
331647022.00,-0.402324,-0.298341
331647122.00,-0.402116,-0.297645
331647223.00,-0.401842,-0.297006
331647323.00,-0.401337,-0.296100
331647424.00,-0.400714,-0.295110
331647524.00,-0.400350,-0.293980
331647625.00,-0.400624,-0.293167
331647725.00,-0.399845,-0.292594
331647826.00,-0.399417,-0.291878
331647927.00,-0.399391,-0.291387
