DATE: 2018/06/07
TIME: 06:59:07
Frequency(Hz),	I(V),	Q(V)
361786774.00,-0.310319,-0.219529
361786874.00,-0.310259,-0.219608
361786975.00,-0.310448,-0.220010
361787075.00,-0.310279,-0.220204
361787176.00,-0.309819,-0.220302
361787276.00,-0.309997,-0.220084
361787377.00,-0.309719,-0.219738
361787477.00,-0.309299,-0.219791
361787578.00,-0.309512,-0.219707
361787678.00,-0.309308,-0.220103
361787779.00,-0.309027,-0.220303
361787879.00,-0.308722,-0.220416
361787980.00,-0.308841,-0.220317
361788080.00,-0.308739,-0.220067
361788181.00,-0.308220,-0.220127
361788281.00,-0.308562,-0.220449
361788382.00,-0.307988,-0.220094
361788482.00,-0.308217,-0.219904
361788583.00,-0.307858,-0.219962
361788683.00,-0.307842,-0.219653
361788784.00,-0.307604,-0.220529
361788884.00,-0.307920,-0.220414
361788985.00,-0.307242,-0.220484
361789085.00,-0.307046,-0.220451
361789186.00,-0.306670,-0.220392
361789286.00,-0.306661,-0.220703
361789387.00,-0.306970,-0.220927
361789487.00,-0.306535,-0.220611
361789588.00,-0.306038,-0.220489
361789688.00,-0.305983,-0.220711
361789789.00,-0.305581,-0.220401
361789889.00,-0.305862,-0.220846
361789990.00,-0.305521,-0.220784
361790090.00,-0.305390,-0.220845
361790191.00,-0.304642,-0.221100
361790291.00,-0.304675,-0.220869
361790392.00,-0.304281,-0.220962
361790492.00,-0.304495,-0.220857
361790593.00,-0.304122,-0.220562
361790693.00,-0.303974,-0.220985
361790794.00,-0.303809,-0.221167
361790894.00,-0.303919,-0.220618
361790995.00,-0.303306,-0.220960
361791095.00,-0.302870,-0.221224
361791196.00,-0.302685,-0.220828
361791296.00,-0.302588,-0.221019
361791397.00,-0.301985,-0.221366
361791497.00,-0.302253,-0.221577
361791598.00,-0.302016,-0.221839
361791698.00,-0.301559,-0.221665
361791799.00,-0.301076,-0.221461
361791899.00,-0.300923,-0.222019
361792000.00,-0.300526,-0.221563
361792100.00,-0.300134,-0.222067
361792201.00,-0.299773,-0.221956
361792301.00,-0.299842,-0.221879
361792402.00,-0.299101,-0.222073
361792502.00,-0.298750,-0.222340
361792603.00,-0.298387,-0.222176
361792703.00,-0.297762,-0.222323
361792804.00,-0.297572,-0.222842
361792904.00,-0.297644,-0.222819
361793005.00,-0.297100,-0.223150
361793105.00,-0.296604,-0.223220
361793206.00,-0.296362,-0.223248
361793306.00,-0.295547,-0.223724
361793407.00,-0.295113,-0.223773
361793507.00,-0.295330,-0.223729
361793608.00,-0.294617,-0.223508
361793708.00,-0.294073,-0.224020
361793809.00,-0.293873,-0.224196
361793909.00,-0.293341,-0.224157
361794010.00,-0.292646,-0.224932
361794110.00,-0.292108,-0.224921
361794211.00,-0.291460,-0.225670
361794311.00,-0.291499,-0.225204
361794412.00,-0.291008,-0.225582
361794512.00,-0.289639,-0.226073
361794613.00,-0.289782,-0.226549
361794713.00,-0.289223,-0.226698
361794814.00,-0.288684,-0.227128
361794914.00,-0.287512,-0.227479
361795015.00,-0.287294,-0.228216
361795115.00,-0.286625,-0.228057
361795216.00,-0.286028,-0.228564
361795316.00,-0.285666,-0.229023
361795417.00,-0.285172,-0.229786
361795517.00,-0.284240,-0.229646
361795618.00,-0.283866,-0.230570
361795718.00,-0.283622,-0.230441
361795819.00,-0.282828,-0.231372
361795919.00,-0.281686,-0.231993
361796020.00,-0.281105,-0.232482
361796120.00,-0.280713,-0.233101
361796221.00,-0.280235,-0.233990
361796321.00,-0.278902,-0.234922
361796422.00,-0.278399,-0.235407
361796522.00,-0.277815,-0.236466
361796623.00,-0.276995,-0.237012
361796723.00,-0.275802,-0.238278
361796824.00,-0.275077,-0.238594
361796924.00,-0.274754,-0.240488
361797025.00,-0.274001,-0.241405
361797125.00,-0.273636,-0.242448
361797226.00,-0.272563,-0.244191
361797326.00,-0.272244,-0.245157
361797427.00,-0.271506,-0.246323
361797527.00,-0.270561,-0.248002
361797628.00,-0.270097,-0.249492
361797728.00,-0.269434,-0.251303
361797829.00,-0.268470,-0.253042
361797929.00,-0.268564,-0.254895
361798030.00,-0.267913,-0.256314
361798130.00,-0.267323,-0.258307
361798231.00,-0.267401,-0.260810
361798331.00,-0.267216,-0.263083
361798432.00,-0.267560,-0.265711
361798532.00,-0.267901,-0.267799
361798633.00,-0.268005,-0.270138
361798733.00,-0.268405,-0.272787
361798834.00,-0.268945,-0.275222
361798934.00,-0.270243,-0.278143
361799035.00,-0.270634,-0.280710
361799135.00,-0.272439,-0.283319
361799236.00,-0.274342,-0.285920
361799336.00,-0.275874,-0.288505
361799437.00,-0.278120,-0.291406
361799537.00,-0.279848,-0.293406
361799638.00,-0.282315,-0.295224
361799738.00,-0.285509,-0.297764
361799839.00,-0.288616,-0.299452
361799939.00,-0.291562,-0.300780
361800040.00,-0.295026,-0.302291
361800140.00,-0.298827,-0.303206
361800241.00,-0.301879,-0.304446
361800341.00,-0.305583,-0.304818
361800442.00,-0.309411,-0.304966
361800542.00,-0.312710,-0.304754
361800643.00,-0.315464,-0.304431
361800743.00,-0.318693,-0.303584
361800844.00,-0.321940,-0.303031
361800944.00,-0.325434,-0.301547
361801045.00,-0.328484,-0.300434
361801145.00,-0.331669,-0.298768
361801246.00,-0.333854,-0.297291
361801346.00,-0.336175,-0.296207
361801447.00,-0.338678,-0.293991
361801547.00,-0.340548,-0.292262
361801648.00,-0.342154,-0.290977
361801748.00,-0.343903,-0.289158
361801849.00,-0.345724,-0.286661
361801949.00,-0.347064,-0.284675
361802050.00,-0.348257,-0.283394
361802150.00,-0.349566,-0.281512
361802251.00,-0.350244,-0.279879
361802351.00,-0.351151,-0.277891
361802452.00,-0.352010,-0.275902
361802552.00,-0.352056,-0.274355
361802653.00,-0.352716,-0.273248
361802753.00,-0.353094,-0.271297
361802854.00,-0.353527,-0.269946
361802954.00,-0.354103,-0.268699
361803055.00,-0.354756,-0.267415
361803155.00,-0.354804,-0.265685
361803256.00,-0.354717,-0.264560
