DATE: 2018/06/07
TIME: 07:24:13
Frequency(Hz),	I(V),	Q(V)
354544757.00,-0.197650,-0.274458
354596039.00,-0.198591,-0.274828
354647321.00,-0.198952,-0.276511
354698603.00,-0.199858,-0.277855
354749885.00,-0.200446,-0.279038
354801167.00,-0.200935,-0.279956
354852449.00,-0.201826,-0.280770
354903731.00,-0.202571,-0.281768
354955013.00,-0.203344,-0.283035
355006295.00,-0.204111,-0.284283
355057577.00,-0.205276,-0.285505
355108859.00,-0.206140,-0.286332
355160141.00,-0.207010,-0.287719
355211423.00,-0.207960,-0.288699
355262705.00,-0.208854,-0.289895
355313987.00,-0.209559,-0.290495
355365269.00,-0.210827,-0.291258
355416551.00,-0.212487,-0.292067
355467833.00,-0.214441,-0.292816
355519115.00,-0.219932,-0.291735
355570398.00,-0.206985,-0.294907
355621680.00,-0.212455,-0.295762
355672962.00,-0.215150,-0.296728
355724244.00,-0.216385,-0.297722
355775526.00,-0.217737,-0.298162
355826808.00,-0.218791,-0.298584
355878090.00,-0.220278,-0.299614
355929372.00,-0.221725,-0.300332
355980654.00,-0.222462,-0.301244
356031936.00,-0.223432,-0.302062
356083218.00,-0.224900,-0.302842
356134500.00,-0.226217,-0.303306
356185782.00,-0.227725,-0.303577
356237064.00,-0.229028,-0.304538
356288346.00,-0.230403,-0.305147
356339628.00,-0.231701,-0.305396
356390910.00,-0.233063,-0.305952
356442192.00,-0.234252,-0.306226
356493474.00,-0.235295,-0.306408
356544757.00,-0.237110,-0.307033
