DATE: 2018/06/07
TIME: 06:35:06
Frequency(Hz),	I(V),	Q(V)
331627927.00,-0.301084,-0.252634
331628027.00,-0.300872,-0.252603
331628128.00,-0.301130,-0.252693
331628228.00,-0.300826,-0.252610
331628329.00,-0.300572,-0.252352
331628429.00,-0.300753,-0.251759
331628530.00,-0.300633,-0.252014
331628630.00,-0.300860,-0.251920
331628731.00,-0.300394,-0.252094
331628831.00,-0.299915,-0.252205
331628932.00,-0.299919,-0.251958
331629032.00,-0.300251,-0.252111
331629133.00,-0.300116,-0.252161
331629233.00,-0.299827,-0.252347
331629334.00,-0.299719,-0.252258
331629434.00,-0.299457,-0.252155
331629535.00,-0.299295,-0.252011
331629635.00,-0.299260,-0.252169
331629736.00,-0.298823,-0.251835
331629836.00,-0.298805,-0.251854
331629937.00,-0.298559,-0.251871
331630037.00,-0.298862,-0.251908
331630138.00,-0.298520,-0.251698
331630238.00,-0.298472,-0.251705
331630339.00,-0.298163,-0.251529
331630439.00,-0.298110,-0.251786
331630540.00,-0.297856,-0.251830
331630640.00,-0.297919,-0.251528
331630741.00,-0.297794,-0.251343
331630841.00,-0.297329,-0.251407
331630942.00,-0.297344,-0.251181
331631042.00,-0.297072,-0.251314
331631143.00,-0.297108,-0.251722
331631243.00,-0.296933,-0.251720
331631344.00,-0.297071,-0.252127
331631444.00,-0.296193,-0.251938
331631545.00,-0.296160,-0.251491
331631645.00,-0.296391,-0.251829
331631746.00,-0.296298,-0.251865
331631846.00,-0.295960,-0.251607
331631947.00,-0.295572,-0.251794
331632047.00,-0.295140,-0.251568
331632148.00,-0.295014,-0.251119
331632248.00,-0.295090,-0.251747
331632349.00,-0.295143,-0.251345
331632449.00,-0.294730,-0.251473
331632550.00,-0.294141,-0.250858
331632650.00,-0.294141,-0.251228
331632751.00,-0.294021,-0.251198
331632851.00,-0.293453,-0.250919
331632952.00,-0.293290,-0.250790
331633052.00,-0.292933,-0.251055
331633153.00,-0.292733,-0.251453
331633253.00,-0.292611,-0.250883
331633354.00,-0.292355,-0.250784
331633454.00,-0.291893,-0.250749
331633555.00,-0.291572,-0.250988
331633655.00,-0.291635,-0.251060
331633756.00,-0.291398,-0.251403
331633856.00,-0.290922,-0.251387
331633957.00,-0.291088,-0.251207
331634057.00,-0.290662,-0.250993
331634158.00,-0.290435,-0.251172
331634258.00,-0.289931,-0.250749
331634359.00,-0.289170,-0.250826
331634459.00,-0.289364,-0.251039
331634560.00,-0.289340,-0.250897
331634660.00,-0.288503,-0.250577
331634761.00,-0.288488,-0.250363
331634861.00,-0.288131,-0.250346
331634962.00,-0.288313,-0.250637
331635062.00,-0.287202,-0.251016
331635163.00,-0.286846,-0.250866
331635263.00,-0.286459,-0.250791
331635364.00,-0.286306,-0.251169
331635464.00,-0.285385,-0.251000
331635565.00,-0.284998,-0.251053
331635665.00,-0.284939,-0.251211
331635766.00,-0.284170,-0.251439
331635866.00,-0.283657,-0.251461
331635967.00,-0.283320,-0.251291
331636067.00,-0.282739,-0.251356
331636168.00,-0.282017,-0.251596
331636268.00,-0.281772,-0.251247
331636369.00,-0.280826,-0.251494
331636469.00,-0.280306,-0.251885
331636570.00,-0.279500,-0.252168
331636670.00,-0.279125,-0.252305
331636771.00,-0.278651,-0.252212
331636871.00,-0.278039,-0.252628
331636972.00,-0.277600,-0.252708
331637072.00,-0.276730,-0.252648
331637173.00,-0.276145,-0.252561
