DATE: 2018/06/07
TIME: 07:21:44
Frequency(Hz),	I(V),	Q(V)
342207724.00,-0.164034,-0.245441
342207825.00,-0.161763,-0.249776
342207925.00,-0.159949,-0.254628
342208026.00,-0.159301,-0.258854
342208126.00,-0.157892,-0.262043
342208227.00,-0.157511,-0.266008
342208327.00,-0.157905,-0.270310
342208428.00,-0.158379,-0.273777
342208528.00,-0.159043,-0.277293
342208629.00,-0.160043,-0.280293
342208729.00,-0.160848,-0.283403
342208830.00,-0.162010,-0.286382
342208930.00,-0.163750,-0.288544
342209031.00,-0.165359,-0.290695
342209131.00,-0.167225,-0.293372
342209232.00,-0.168950,-0.295851
342209332.00,-0.170666,-0.297443
342209433.00,-0.172112,-0.299049
342209533.00,-0.174098,-0.300227
342209634.00,-0.175632,-0.301499
342209734.00,-0.177055,-0.302798
342209835.00,-0.178637,-0.304270
342209935.00,-0.180522,-0.304827
342210036.00,-0.181835,-0.305466
342210136.00,-0.183553,-0.306736
342210237.00,-0.185185,-0.306894
342210337.00,-0.186157,-0.307669
342210438.00,-0.187531,-0.308122
342210538.00,-0.188963,-0.308476
342210639.00,-0.190050,-0.308923
342210739.00,-0.191878,-0.309584
342210840.00,-0.192766,-0.310168
342210940.00,-0.193831,-0.309932
342211041.00,-0.195289,-0.310313
342211141.00,-0.196117,-0.310391
342211242.00,-0.197121,-0.310165
342211342.00,-0.198094,-0.310128
342211443.00,-0.199015,-0.310448
342211543.00,-0.200505,-0.310638
342211644.00,-0.201427,-0.310730
342211744.00,-0.202121,-0.310585
342211845.00,-0.202871,-0.310667
342211945.00,-0.203462,-0.310563
342212046.00,-0.204005,-0.310871
342212146.00,-0.205058,-0.310729
342212247.00,-0.204963,-0.310925
342212347.00,-0.206174,-0.311212
342212448.00,-0.206595,-0.311386
342212548.00,-0.207308,-0.310748
342212649.00,-0.207956,-0.310930
342212749.00,-0.208631,-0.310762
342212850.00,-0.209546,-0.311232
342212950.00,-0.209712,-0.310786
342213051.00,-0.210511,-0.310989
342213151.00,-0.211273,-0.310543
342213252.00,-0.211718,-0.310748
342213352.00,-0.211913,-0.310643
342213453.00,-0.212483,-0.310619
342213553.00,-0.213185,-0.311062
342213654.00,-0.213539,-0.310713
342213754.00,-0.213796,-0.310770
342213855.00,-0.214410,-0.310364
342213955.00,-0.214954,-0.310228
342214056.00,-0.215319,-0.310399
342214156.00,-0.215497,-0.310559
342214257.00,-0.216138,-0.310282
342214357.00,-0.216209,-0.309921
342214458.00,-0.216275,-0.310542
342214558.00,-0.216885,-0.310191
342214659.00,-0.216845,-0.309579
342214759.00,-0.217046,-0.309464
342214860.00,-0.217806,-0.309659
342214960.00,-0.217784,-0.309893
342215061.00,-0.218447,-0.309539
342215161.00,-0.218798,-0.309300
342215262.00,-0.219058,-0.309595
342215363.00,-0.219358,-0.309505
