DATE: 2018/06/07
TIME: 06:37:15
Frequency(Hz),	I(V),	Q(V)
342195363.00,-0.252230,-0.290014
342195463.00,-0.252406,-0.289960
342195564.00,-0.253085,-0.289702
342195664.00,-0.252680,-0.289749
342195765.00,-0.252661,-0.289264
342195865.00,-0.252846,-0.289210
342195966.00,-0.252904,-0.289327
342196066.00,-0.252990,-0.289392
342196167.00,-0.252627,-0.288781
342196267.00,-0.252779,-0.289087
342196368.00,-0.252420,-0.288960
342196468.00,-0.252961,-0.288875
342196569.00,-0.252812,-0.288259
342196669.00,-0.252707,-0.288493
342196770.00,-0.253174,-0.288113
342196870.00,-0.253134,-0.288125
342196971.00,-0.253173,-0.287934
342197071.00,-0.252715,-0.288029
342197172.00,-0.253655,-0.287860
342197272.00,-0.253589,-0.287613
342197373.00,-0.253519,-0.287198
342197473.00,-0.253537,-0.286919
342197574.00,-0.253332,-0.287154
342197674.00,-0.253628,-0.286845
342197775.00,-0.253432,-0.286551
342197875.00,-0.253510,-0.286348
342197976.00,-0.253673,-0.286332
342198076.00,-0.254244,-0.285703
342198177.00,-0.253754,-0.285462
342198277.00,-0.254584,-0.285704
342198378.00,-0.254202,-0.285684
342198478.00,-0.254325,-0.285529
342198579.00,-0.254564,-0.285247
342198679.00,-0.254912,-0.284994
342198780.00,-0.254892,-0.284940
342198880.00,-0.254689,-0.284430
342198981.00,-0.255000,-0.284415
342199081.00,-0.255058,-0.284391
342199182.00,-0.254500,-0.283611
342199282.00,-0.254906,-0.283749
342199383.00,-0.254794,-0.283277
342199483.00,-0.254276,-0.282867
342199584.00,-0.254594,-0.282309
342199684.00,-0.254775,-0.282144
342199785.00,-0.254813,-0.281481
342199885.00,-0.255223,-0.281909
342199986.00,-0.255295,-0.281677
342200086.00,-0.255188,-0.281110
342200187.00,-0.255284,-0.280855
342200287.00,-0.255735,-0.280432
342200388.00,-0.255270,-0.279976
342200488.00,-0.255218,-0.279723
342200589.00,-0.255489,-0.279337
342200689.00,-0.255195,-0.279265
342200790.00,-0.254962,-0.278926
342200890.00,-0.255890,-0.278350
342200991.00,-0.255902,-0.277881
342201091.00,-0.255714,-0.277771
342201192.00,-0.256247,-0.277435
342201292.00,-0.256075,-0.276277
342201393.00,-0.255733,-0.275964
342201493.00,-0.256182,-0.275696
342201594.00,-0.255806,-0.275376
342201694.00,-0.256042,-0.275168
342201795.00,-0.256129,-0.274458
342201895.00,-0.256231,-0.274269
342201996.00,-0.255695,-0.273660
342202096.00,-0.255710,-0.273191
342202197.00,-0.255910,-0.272690
342202297.00,-0.256103,-0.271395
342202398.00,-0.255997,-0.271281
342202498.00,-0.256486,-0.270442
342202599.00,-0.256581,-0.269941
342202699.00,-0.256254,-0.269370
342202800.00,-0.256175,-0.268820
342202900.00,-0.256756,-0.268118
342203001.00,-0.256448,-0.267447
342203101.00,-0.255742,-0.266446
342203202.00,-0.256223,-0.265578
342203302.00,-0.256013,-0.264489
342203403.00,-0.255938,-0.263398
342203503.00,-0.255877,-0.262537
342203604.00,-0.255825,-0.261894
342203704.00,-0.255853,-0.261062
342203805.00,-0.255422,-0.260371
342203905.00,-0.254944,-0.259407
342204006.00,-0.255113,-0.258016
342204106.00,-0.254354,-0.257118
342204207.00,-0.254599,-0.255635
342204307.00,-0.253902,-0.254715
342204408.00,-0.253170,-0.253524
342204508.00,-0.253203,-0.252226
342204609.00,-0.251970,-0.250877
342204709.00,-0.251534,-0.249524
342204810.00,-0.250407,-0.247937
342204910.00,-0.249760,-0.246845
342205011.00,-0.248883,-0.245686
342205111.00,-0.247566,-0.244040
342205212.00,-0.246122,-0.241946
342205312.00,-0.244676,-0.240506
342205413.00,-0.243713,-0.238874
342205513.00,-0.241517,-0.237351
342205614.00,-0.239889,-0.236391
342205714.00,-0.238581,-0.234977
342205815.00,-0.235947,-0.233093
342205915.00,-0.234215,-0.231872
342206016.00,-0.230875,-0.230810
342206116.00,-0.228550,-0.228871
342206217.00,-0.224796,-0.227404
342206317.00,-0.221384,-0.226987
342206418.00,-0.217122,-0.226309
342206518.00,-0.214633,-0.226111
342206619.00,-0.209739,-0.225700
