DATE: 2018/06/07
TIME: 07:12:55
Frequency(Hz),	I(V),	Q(V)
360800268.00,-0.328279,-0.249168
360851550.00,-0.328448,-0.247375
360902832.00,-0.328028,-0.245660
360954114.00,-0.328582,-0.244304
361005396.00,-0.328751,-0.242413
361056678.00,-0.328733,-0.240938
361107960.00,-0.328572,-0.239537
361159242.00,-0.328884,-0.238295
361210524.00,-0.328265,-0.236677
361261806.00,-0.327689,-0.235171
361313088.00,-0.327591,-0.233846
361364370.00,-0.327430,-0.232162
361415652.00,-0.327060,-0.230350
361466934.00,-0.326969,-0.229170
361518216.00,-0.326176,-0.227631
361569498.00,-0.325335,-0.225991
361620780.00,-0.325478,-0.224746
361672062.00,-0.324887,-0.222946
361723344.00,-0.323167,-0.221239
361774626.00,-0.316651,-0.218656
361825909.00,-0.332238,-0.221984
361877191.00,-0.326699,-0.218571
361928473.00,-0.325327,-0.216492
361979755.00,-0.324381,-0.215296
362031037.00,-0.323681,-0.213983
362082319.00,-0.322572,-0.212783
362133601.00,-0.321524,-0.211132
362184883.00,-0.320444,-0.210290
362236165.00,-0.320134,-0.208480
362287447.00,-0.319819,-0.207368
362338729.00,-0.318634,-0.205845
362390011.00,-0.317302,-0.204830
362441293.00,-0.316703,-0.203389
362492575.00,-0.315909,-0.202183
362543857.00,-0.314420,-0.200960
362595139.00,-0.313556,-0.199883
362646421.00,-0.312739,-0.198409
362697703.00,-0.311684,-0.197812
362748985.00,-0.310840,-0.196635
362800268.00,-0.309697,-0.195605
