DATE: 2018/06/07
TIME: 07:13:14
Frequency(Hz),	I(V),	Q(V)
331644007.00,-0.398832,-0.350146
331644107.00,-0.399775,-0.347041
331644208.00,-0.400768,-0.344101
331644308.00,-0.401476,-0.341093
331644409.00,-0.402211,-0.338531
331644509.00,-0.402292,-0.335831
331644610.00,-0.402532,-0.333331
331644710.00,-0.403173,-0.331373
331644811.00,-0.403086,-0.328341
331644911.00,-0.403569,-0.326420
331645012.00,-0.403830,-0.324431
331645112.00,-0.403736,-0.322139
331645213.00,-0.403710,-0.320073
331645313.00,-0.403474,-0.318369
331645414.00,-0.403492,-0.316131
331645514.00,-0.403473,-0.314695
331645615.00,-0.402987,-0.313105
331645715.00,-0.403031,-0.311596
331645816.00,-0.403217,-0.310223
331645916.00,-0.402881,-0.308669
331646017.00,-0.402635,-0.306959
331646117.00,-0.402347,-0.305853
331646218.00,-0.401807,-0.304104
331646318.00,-0.401674,-0.303362
331646419.00,-0.401785,-0.302217
331646519.00,-0.401273,-0.301133
331646620.00,-0.400619,-0.299561
331646720.00,-0.400660,-0.298773
331646821.00,-0.400314,-0.297463
331646921.00,-0.399950,-0.296706
331647022.00,-0.399639,-0.295715
331647122.00,-0.399459,-0.294704
331647223.00,-0.399088,-0.293568
331647323.00,-0.398675,-0.293186
331647424.00,-0.398608,-0.291768
331647524.00,-0.398603,-0.291448
331647625.00,-0.398081,-0.290651
331647725.00,-0.397759,-0.289548
331647826.00,-0.397042,-0.288989
331647927.00,-0.397199,-0.287957
