DATE: 2018/06/07
TIME: 06:31:59
Frequency(Hz),	I(V),	Q(V)
341206619.00,-0.188562,-0.339841
341257901.00,-0.190701,-0.341206
341309183.00,-0.192771,-0.341954
341360465.00,-0.195107,-0.343571
341411747.00,-0.197275,-0.344829
341463029.00,-0.199325,-0.346031
341514311.00,-0.201483,-0.346786
341565593.00,-0.203219,-0.347890
341616875.00,-0.206059,-0.348848
341668157.00,-0.208434,-0.349772
341719439.00,-0.210887,-0.350508
341770721.00,-0.212807,-0.351509
341822003.00,-0.215609,-0.352412
341873285.00,-0.218180,-0.352818
341924567.00,-0.221124,-0.353714
341975849.00,-0.223168,-0.353638
342027131.00,-0.225939,-0.354174
342078413.00,-0.228639,-0.354413
342129695.00,-0.232480,-0.352942
342180977.00,-0.241160,-0.346655
342232260.00,-0.223222,-0.366811
342283542.00,-0.233499,-0.361321
342334824.00,-0.237088,-0.360118
342386106.00,-0.240978,-0.359559
342437388.00,-0.243348,-0.359649
342488670.00,-0.246427,-0.359365
342539952.00,-0.249121,-0.359365
342591234.00,-0.251593,-0.358917
342642516.00,-0.254573,-0.358933
342693798.00,-0.257056,-0.358873
342745080.00,-0.259595,-0.358493
342796362.00,-0.262320,-0.358084
342847644.00,-0.264632,-0.358162
342898926.00,-0.266820,-0.357976
342950208.00,-0.269334,-0.357357
343001490.00,-0.271950,-0.356971
343052772.00,-0.274824,-0.356664
343104054.00,-0.277477,-0.355858
343155336.00,-0.279684,-0.355383
343206619.00,-0.282211,-0.354778
