DATE: 2018/06/07
TIME: 06:33:36
Frequency(Hz),	I(V),	Q(V)
361744081.00,-0.381406,-0.202949
361746645.00,-0.381666,-0.202596
361749209.00,-0.380758,-0.202988
361751773.00,-0.380488,-0.202275
361754337.00,-0.380117,-0.202011
361756901.00,-0.379439,-0.201906
361759465.00,-0.378630,-0.201381
361762029.00,-0.377983,-0.201553
361764593.00,-0.377033,-0.200900
361767157.00,-0.376428,-0.200161
361769722.00,-0.375440,-0.200154
361772286.00,-0.373609,-0.200062
361774850.00,-0.372118,-0.199611
361777414.00,-0.370357,-0.199203
361779978.00,-0.367770,-0.199095
361782542.00,-0.364787,-0.199193
361785106.00,-0.360599,-0.198687
361787670.00,-0.354745,-0.199074
361790234.00,-0.346346,-0.199734
361792798.00,-0.332887,-0.203187
361795363.00,-0.309064,-0.215060
361797927.00,-0.271767,-0.269625
361800491.00,-0.375116,-0.365655
361803055.00,-0.445696,-0.290768
361805619.00,-0.438905,-0.246538
361808183.00,-0.428092,-0.229180
361810747.00,-0.420979,-0.220725
361813311.00,-0.415267,-0.215213
361815875.00,-0.411595,-0.212297
361818439.00,-0.408485,-0.210185
361821004.00,-0.406024,-0.208373
361823568.00,-0.404470,-0.207500
361826132.00,-0.402918,-0.206281
361828696.00,-0.401601,-0.205709
361831260.00,-0.400314,-0.205058
361833824.00,-0.398884,-0.204529
361836388.00,-0.398424,-0.204200
361838952.00,-0.397151,-0.203861
361841516.00,-0.397035,-0.203274
361844081.00,-0.396463,-0.202807
