DATE: 2018/06/07
TIME: 06:30:35
Frequency(Hz),	I(V),	Q(V)
330640891.00,-0.357404,-0.300542
330692173.00,-0.358171,-0.298338
330743455.00,-0.359477,-0.296116
330794737.00,-0.360484,-0.293922
330846019.00,-0.361756,-0.291765
330897301.00,-0.362391,-0.288986
330948583.00,-0.363164,-0.287046
330999865.00,-0.363752,-0.284352
331051147.00,-0.364453,-0.281930
331102429.00,-0.365081,-0.279448
331153711.00,-0.365343,-0.276890
331204993.00,-0.365823,-0.274429
331256275.00,-0.366298,-0.272647
331307557.00,-0.366511,-0.270049
331358839.00,-0.367079,-0.267851
331410121.00,-0.367410,-0.265175
331461403.00,-0.366673,-0.262089
331512685.00,-0.366754,-0.259713
331563967.00,-0.364983,-0.256262
331615249.00,-0.356727,-0.250210
331666532.00,-0.380192,-0.261599
331717814.00,-0.372716,-0.253985
331769096.00,-0.371284,-0.250711
331820378.00,-0.370438,-0.247976
331871660.00,-0.370165,-0.245282
331922942.00,-0.369962,-0.242485
331974224.00,-0.369204,-0.239926
332025506.00,-0.368810,-0.237681
332076788.00,-0.368577,-0.235527
332128070.00,-0.368206,-0.233210
332179352.00,-0.367312,-0.230581
332230634.00,-0.366756,-0.228401
332281916.00,-0.366318,-0.226438
332333198.00,-0.365932,-0.224069
332384480.00,-0.365173,-0.221523
332435762.00,-0.364491,-0.219203
332487044.00,-0.363757,-0.216850
332538326.00,-0.362491,-0.214734
332589608.00,-0.362120,-0.212110
332640891.00,-0.360530,-0.210194
