DATE: 2018/06/07
TIME: 06:38:33
Frequency(Hz),	I(V),	Q(V)
355494081.00,-0.219775,-0.296191
355496645.00,-0.219724,-0.295898
355499209.00,-0.220069,-0.295650
355501773.00,-0.219979,-0.296107
355504337.00,-0.221120,-0.295728
355506901.00,-0.221155,-0.296089
355509465.00,-0.221672,-0.296359
355512029.00,-0.222165,-0.296405
355514593.00,-0.222601,-0.296153
355517157.00,-0.223118,-0.296244
355519722.00,-0.223708,-0.295736
355522286.00,-0.224770,-0.295520
355524850.00,-0.225803,-0.295106
355527414.00,-0.227015,-0.294621
355529978.00,-0.228572,-0.294134
355532542.00,-0.231019,-0.293055
355535106.00,-0.234748,-0.291024
355537670.00,-0.239850,-0.287253
355540234.00,-0.247904,-0.277359
355542798.00,-0.254370,-0.246226
355545363.00,-0.183227,-0.224938
355547927.00,-0.174748,-0.278668
355550491.00,-0.188418,-0.292167
355553055.00,-0.196628,-0.295992
355555619.00,-0.201032,-0.297372
355558183.00,-0.203911,-0.297799
355560747.00,-0.205922,-0.298529
355563311.00,-0.207981,-0.298649
355565875.00,-0.209034,-0.298513
355568439.00,-0.209875,-0.298915
355571004.00,-0.210542,-0.298921
355573568.00,-0.211094,-0.298987
355576132.00,-0.211911,-0.299163
355578696.00,-0.212603,-0.299393
355581260.00,-0.213134,-0.299450
355583824.00,-0.213424,-0.299376
355586388.00,-0.213775,-0.299158
355588952.00,-0.213961,-0.299104
355591516.00,-0.214163,-0.299236
355594081.00,-0.214284,-0.299555
