DATE: 2018/06/07
TIME: 06:44:42
Frequency(Hz),	I(V),	Q(V)
341207471.00,-0.237414,-0.268185
341258753.00,-0.237571,-0.268617
341310035.00,-0.238746,-0.268632
341361317.00,-0.238895,-0.268978
341412599.00,-0.239765,-0.269537
341463881.00,-0.239955,-0.269565
341515163.00,-0.240872,-0.269957
341566445.00,-0.241052,-0.270115
341617727.00,-0.241378,-0.270176
341669009.00,-0.242094,-0.270406
341720291.00,-0.242160,-0.269922
341771573.00,-0.242858,-0.270770
341822855.00,-0.243664,-0.270793
341874137.00,-0.243931,-0.271096
341925419.00,-0.244976,-0.270861
341976701.00,-0.245852,-0.271212
342027983.00,-0.246609,-0.271563
342079265.00,-0.247052,-0.271613
342130547.00,-0.247967,-0.271244
342181829.00,-0.250436,-0.269188
342233112.00,-0.245992,-0.274390
342284394.00,-0.248418,-0.273011
342335676.00,-0.248616,-0.272871
342386958.00,-0.249940,-0.272640
342438240.00,-0.250634,-0.272511
342489522.00,-0.250966,-0.272501
342540804.00,-0.251572,-0.272343
342592086.00,-0.251999,-0.272242
342643368.00,-0.252628,-0.272739
342694650.00,-0.253263,-0.272515
342745932.00,-0.254124,-0.272761
342797214.00,-0.254517,-0.272348
342848496.00,-0.255504,-0.272551
342899778.00,-0.255761,-0.272792
342951060.00,-0.256170,-0.272568
343002342.00,-0.256642,-0.272406
343053624.00,-0.257197,-0.272123
343104906.00,-0.257696,-0.271688
343156188.00,-0.258746,-0.271902
343207471.00,-0.258499,-0.271638
