DATE: 2018/06/07
TIME: 06:52:40
Frequency(Hz),	I(V),	Q(V)
361744725.00,-0.379403,-0.199898
361747289.00,-0.378343,-0.199465
361749853.00,-0.378246,-0.199488
361752417.00,-0.377476,-0.199125
361754981.00,-0.376860,-0.198791
361757545.00,-0.376652,-0.198773
361760109.00,-0.375887,-0.198807
361762673.00,-0.374829,-0.198415
361765237.00,-0.374379,-0.197941
361767801.00,-0.372884,-0.197560
361770366.00,-0.372032,-0.197621
361772930.00,-0.370747,-0.197158
361775494.00,-0.369049,-0.196514
361778058.00,-0.367290,-0.197008
361780622.00,-0.364617,-0.196523
361783186.00,-0.361265,-0.195710
361785750.00,-0.356498,-0.195500
361788314.00,-0.349872,-0.196149
361790878.00,-0.340426,-0.197516
361793442.00,-0.325055,-0.201894
361796007.00,-0.297471,-0.218832
361798571.00,-0.268771,-0.299558
361801135.00,-0.405624,-0.347849
361803699.00,-0.443173,-0.271926
361806263.00,-0.432925,-0.237540
361808827.00,-0.423011,-0.223474
361811391.00,-0.416229,-0.216113
361813955.00,-0.410913,-0.211664
361816519.00,-0.407400,-0.209066
361819083.00,-0.404735,-0.207329
361821648.00,-0.402397,-0.205838
361824212.00,-0.400509,-0.204590
361826776.00,-0.399127,-0.203639
361829340.00,-0.397708,-0.202977
361831904.00,-0.397314,-0.202693
361834468.00,-0.396040,-0.202140
361837032.00,-0.394757,-0.201592
361839596.00,-0.394907,-0.200965
361842160.00,-0.393719,-0.200593
361844725.00,-0.393188,-0.200364
