DATE: 2018/06/07
TIME: 07:15:23
Frequency(Hz),	I(V),	Q(V)
342201795.00,-0.253820,-0.298290
342201895.00,-0.254227,-0.297173
342201996.00,-0.254086,-0.296593
342202096.00,-0.254284,-0.295489
342202197.00,-0.254433,-0.294006
342202297.00,-0.254709,-0.293020
342202398.00,-0.254551,-0.292061
342202498.00,-0.254443,-0.290753
342202599.00,-0.254330,-0.289543
342202699.00,-0.254518,-0.288197
342202800.00,-0.254777,-0.286722
342202900.00,-0.254846,-0.285282
342203001.00,-0.254802,-0.284098
342203101.00,-0.254580,-0.282941
342203202.00,-0.254100,-0.281227
342203302.00,-0.253872,-0.279449
342203403.00,-0.254011,-0.277895
342203503.00,-0.253789,-0.276142
342203604.00,-0.253449,-0.274325
342203704.00,-0.253218,-0.272824
342203805.00,-0.252415,-0.270522
342203905.00,-0.252454,-0.268707
342204006.00,-0.251958,-0.266172
342204106.00,-0.251403,-0.263946
342204207.00,-0.250855,-0.261188
342204307.00,-0.250023,-0.258860
342204408.00,-0.248322,-0.256093
342204508.00,-0.247689,-0.253884
342204609.00,-0.246416,-0.251026
342204709.00,-0.244585,-0.248203
342204810.00,-0.243022,-0.245020
342204910.00,-0.241448,-0.242295
342205011.00,-0.239212,-0.238937
342205111.00,-0.236851,-0.235418
342205212.00,-0.233557,-0.230722
342205312.00,-0.230740,-0.227842
342205413.00,-0.226557,-0.223676
342205513.00,-0.222190,-0.220294
342205614.00,-0.217349,-0.216442
342205714.00,-0.211934,-0.212536
342205815.00,-0.205229,-0.208982
342205915.00,-0.198700,-0.205536
342206016.00,-0.189843,-0.202754
342206116.00,-0.180887,-0.201293
342206217.00,-0.170563,-0.199793
342206317.00,-0.159995,-0.199562
342206418.00,-0.149734,-0.200185
342206518.00,-0.138003,-0.202012
342206619.00,-0.126407,-0.205525
342206719.00,-0.116909,-0.210202
342206820.00,-0.107773,-0.215437
342206920.00,-0.099615,-0.221847
342207021.00,-0.091681,-0.228892
342207121.00,-0.085663,-0.235808
342207222.00,-0.080713,-0.242986
342207322.00,-0.076060,-0.250986
342207423.00,-0.072237,-0.258820
342207523.00,-0.069629,-0.265621
342207624.00,-0.067462,-0.273361
342207724.00,-0.066273,-0.280584
342207825.00,-0.065718,-0.286831
342207925.00,-0.065868,-0.294442
342208026.00,-0.066410,-0.299806
342208126.00,-0.067748,-0.306837
342208227.00,-0.068743,-0.312368
342208327.00,-0.070199,-0.317341
342208428.00,-0.071780,-0.323244
342208528.00,-0.073851,-0.327721
342208629.00,-0.076700,-0.333082
342208729.00,-0.078453,-0.336869
342208830.00,-0.081290,-0.341008
342208930.00,-0.084641,-0.345217
342209031.00,-0.087428,-0.348176
342209131.00,-0.090514,-0.351581
342209232.00,-0.093567,-0.354262
342209332.00,-0.097137,-0.357615
342209433.00,-0.099800,-0.359597
342209533.00,-0.102875,-0.362175
342209634.00,-0.105296,-0.364497
342209734.00,-0.109024,-0.366652
342209835.00,-0.112114,-0.368131
342209935.00,-0.114985,-0.369373
342210036.00,-0.117323,-0.371000
342210136.00,-0.119968,-0.372528
342210237.00,-0.122843,-0.373593
342210337.00,-0.126111,-0.374322
342210438.00,-0.128148,-0.375065
342210538.00,-0.130977,-0.375974
342210639.00,-0.133769,-0.376499
342210739.00,-0.135938,-0.377303
342210840.00,-0.138010,-0.377813
342210940.00,-0.140591,-0.378020
342211041.00,-0.142420,-0.378340
342211141.00,-0.144833,-0.378779
342211242.00,-0.147018,-0.379235
342211342.00,-0.148532,-0.379160
342211443.00,-0.150539,-0.379622
342211543.00,-0.152418,-0.379696
342211644.00,-0.154153,-0.379841
342211744.00,-0.155269,-0.379401
342211845.00,-0.156756,-0.379779
342211945.00,-0.158629,-0.379415
342212046.00,-0.160386,-0.379764
342212146.00,-0.161262,-0.379592
342212247.00,-0.163246,-0.379511
342212347.00,-0.164230,-0.379269
342212448.00,-0.165537,-0.379476
342212548.00,-0.166900,-0.379386
342212649.00,-0.168426,-0.379360
342212749.00,-0.169540,-0.379392
342212850.00,-0.170539,-0.379290
342212950.00,-0.171769,-0.379464
342213051.00,-0.172885,-0.378789
342213151.00,-0.173723,-0.378828
342213252.00,-0.174897,-0.378777
342213352.00,-0.176472,-0.378511
342213453.00,-0.176909,-0.378495
342213553.00,-0.178026,-0.378434
342213654.00,-0.178385,-0.378234
342213754.00,-0.179232,-0.377342
342213855.00,-0.180531,-0.377190
342213955.00,-0.180973,-0.377023
342214056.00,-0.181936,-0.377491
342214156.00,-0.182441,-0.377071
342214257.00,-0.183046,-0.376563
342214357.00,-0.184515,-0.376545
342214458.00,-0.184590,-0.376230
342214558.00,-0.185717,-0.376399
342214659.00,-0.185921,-0.376269
342214759.00,-0.186276,-0.375911
342214860.00,-0.187141,-0.376284
342214960.00,-0.187855,-0.376141
342215061.00,-0.188676,-0.375542
342215161.00,-0.188850,-0.375576
342215262.00,-0.189523,-0.375434
342215363.00,-0.190040,-0.375176
