DATE: 2018/06/07
TIME: 06:57:24
Frequency(Hz),	I(V),	Q(V)
341207370.00,-0.218570,-0.290774
341258652.00,-0.219223,-0.291948
341309934.00,-0.220385,-0.292277
341361216.00,-0.220892,-0.292730
341412498.00,-0.222356,-0.293517
341463780.00,-0.223292,-0.294064
341515062.00,-0.224715,-0.294540
341566344.00,-0.225610,-0.294643
341617626.00,-0.227172,-0.295236
341668908.00,-0.228257,-0.295641
341720190.00,-0.229601,-0.296486
341771472.00,-0.230840,-0.296559
341822754.00,-0.231371,-0.297232
341874036.00,-0.232712,-0.297794
341925318.00,-0.234318,-0.298167
341976600.00,-0.235619,-0.298240
342027882.00,-0.236949,-0.298584
342079164.00,-0.238302,-0.298478
342130446.00,-0.240410,-0.298224
342181728.00,-0.244562,-0.294679
342233011.00,-0.235889,-0.304734
342284293.00,-0.240650,-0.301721
342335575.00,-0.242766,-0.301227
342386857.00,-0.243759,-0.301642
342438139.00,-0.244876,-0.301266
342489421.00,-0.247032,-0.301239
342540703.00,-0.247974,-0.301055
342591985.00,-0.248964,-0.300794
342643267.00,-0.250359,-0.300504
342694549.00,-0.252167,-0.300682
342745831.00,-0.253378,-0.300703
342797113.00,-0.254432,-0.300761
342848395.00,-0.255973,-0.300478
342899677.00,-0.256698,-0.300432
342950959.00,-0.258387,-0.300142
343002241.00,-0.259773,-0.299971
343053523.00,-0.260957,-0.299405
343104805.00,-0.262009,-0.298809
343156087.00,-0.263084,-0.298730
343207370.00,-0.264585,-0.298740
