DATE: 2018/06/07
TIME: 07:21:25
Frequency(Hz),	I(V),	Q(V)
330641695.00,-0.299628,-0.276437
330692977.00,-0.300769,-0.275432
330744259.00,-0.301551,-0.274098
330795541.00,-0.301876,-0.272519
330846823.00,-0.302349,-0.271120
330898105.00,-0.302972,-0.270311
330949387.00,-0.303243,-0.268990
331000669.00,-0.303753,-0.267835
331051951.00,-0.304182,-0.266525
331103233.00,-0.304464,-0.265594
331154515.00,-0.304960,-0.264300
331205797.00,-0.305563,-0.263059
331257079.00,-0.305613,-0.261730
331308361.00,-0.306034,-0.260519
331359643.00,-0.305895,-0.259361
331410925.00,-0.306048,-0.258426
331462207.00,-0.306355,-0.256848
331513489.00,-0.305836,-0.255067
331564771.00,-0.305489,-0.253619
331616053.00,-0.301551,-0.250474
331667336.00,-0.312951,-0.255858
331718618.00,-0.309414,-0.251711
331769900.00,-0.308685,-0.249860
331821182.00,-0.308902,-0.248475
331872464.00,-0.308020,-0.247192
331923746.00,-0.307962,-0.246294
331975028.00,-0.308129,-0.244879
332026310.00,-0.307985,-0.243656
332077592.00,-0.308225,-0.242325
332128874.00,-0.308039,-0.241554
332180156.00,-0.307829,-0.240033
332231438.00,-0.306943,-0.238778
332282720.00,-0.306834,-0.237684
332334002.00,-0.306467,-0.235999
332385284.00,-0.306118,-0.235477
332436566.00,-0.305639,-0.234094
332487848.00,-0.305559,-0.233526
332539130.00,-0.304909,-0.231688
332590412.00,-0.304202,-0.230667
332641695.00,-0.303703,-0.229296
