DATE: 2018/06/07
TIME: 06:30:54
Frequency(Hz),	I(V),	Q(V)
342195363.00,-0.250670,-0.333331
342195463.00,-0.250389,-0.332698
342195564.00,-0.250648,-0.332158
342195664.00,-0.250699,-0.332062
342195765.00,-0.250827,-0.332161
342195865.00,-0.251332,-0.331656
342195966.00,-0.251330,-0.331760
342196066.00,-0.251635,-0.331586
342196167.00,-0.251300,-0.331090
342196267.00,-0.251574,-0.330948
342196368.00,-0.251323,-0.330535
342196468.00,-0.251568,-0.330274
342196569.00,-0.251746,-0.330120
342196669.00,-0.251480,-0.329710
342196770.00,-0.251994,-0.329683
342196870.00,-0.252104,-0.329244
342196971.00,-0.252201,-0.329007
342197071.00,-0.253075,-0.328862
342197172.00,-0.252711,-0.328080
342197272.00,-0.252984,-0.327533
342197373.00,-0.252837,-0.327418
342197473.00,-0.253066,-0.327339
342197574.00,-0.252947,-0.326971
342197674.00,-0.253227,-0.326506
342197775.00,-0.253551,-0.325976
342197875.00,-0.253598,-0.325755
342197976.00,-0.253753,-0.325445
342198076.00,-0.254234,-0.325198
342198177.00,-0.254299,-0.324933
342198277.00,-0.254364,-0.324629
342198378.00,-0.254555,-0.324522
342198478.00,-0.254537,-0.323981
342198579.00,-0.254494,-0.323212
342198679.00,-0.255217,-0.323217
342198780.00,-0.255366,-0.322508
342198880.00,-0.255440,-0.322187
342198981.00,-0.255503,-0.321442
342199081.00,-0.255627,-0.321211
342199182.00,-0.255671,-0.321082
342199282.00,-0.256134,-0.320577
342199383.00,-0.255950,-0.320078
342199483.00,-0.255888,-0.319443
342199584.00,-0.256353,-0.319158
342199684.00,-0.256409,-0.318447
342199785.00,-0.256856,-0.317839
342199885.00,-0.256564,-0.317415
342199986.00,-0.257367,-0.316558
342200086.00,-0.257189,-0.316144
342200187.00,-0.257525,-0.315428
342200287.00,-0.257531,-0.314797
342200388.00,-0.257699,-0.314415
342200488.00,-0.257499,-0.313940
342200589.00,-0.257684,-0.313034
342200689.00,-0.257654,-0.312299
