DATE: 2018/06/07
TIME: 07:00:31
Frequency(Hz),	I(V),	Q(V)
331636067.00,-0.306449,-0.240298
331636168.00,-0.305199,-0.240684
331636268.00,-0.304328,-0.240605
331636369.00,-0.303122,-0.241317
331636469.00,-0.301944,-0.241240
331636570.00,-0.300689,-0.241458
331636670.00,-0.299824,-0.242053
331636771.00,-0.298536,-0.242383
331636871.00,-0.297257,-0.242492
331636972.00,-0.295598,-0.242653
331637072.00,-0.293872,-0.242873
331637173.00,-0.292487,-0.243200
331637273.00,-0.290625,-0.243585
331637374.00,-0.289196,-0.244387
331637474.00,-0.287821,-0.245024
331637575.00,-0.286164,-0.244984
331637675.00,-0.284178,-0.245544
331637776.00,-0.282482,-0.246648
331637876.00,-0.280699,-0.247226
331637977.00,-0.279067,-0.247855
331638077.00,-0.276410,-0.249157
331638178.00,-0.274342,-0.250399
331638278.00,-0.272034,-0.250943
331638379.00,-0.269928,-0.252457
331638479.00,-0.267798,-0.253857
331638580.00,-0.265356,-0.255576
331638680.00,-0.262905,-0.256875
331638781.00,-0.260333,-0.258768
331638881.00,-0.257731,-0.260642
331638982.00,-0.254528,-0.263320
331639082.00,-0.251656,-0.265491
331639183.00,-0.248888,-0.268490
331639283.00,-0.245585,-0.272260
331639384.00,-0.242450,-0.276106
331639484.00,-0.239641,-0.279206
331639585.00,-0.236135,-0.284415
331639685.00,-0.233778,-0.288662
331639786.00,-0.230353,-0.294808
331639886.00,-0.227544,-0.300883
331639987.00,-0.225235,-0.307966
331640087.00,-0.223531,-0.315825
331640188.00,-0.222842,-0.324191
331640288.00,-0.222436,-0.332388
331640389.00,-0.223179,-0.342214
331640489.00,-0.225092,-0.352086
331640590.00,-0.228810,-0.362678
331640690.00,-0.232662,-0.370970
331640791.00,-0.238873,-0.379477
331640891.00,-0.245391,-0.387291
331640992.00,-0.252508,-0.393816
331641092.00,-0.261059,-0.400560
331641193.00,-0.268672,-0.404604
331641293.00,-0.276364,-0.408290
331641394.00,-0.285175,-0.411169
331641494.00,-0.292848,-0.412892
331641595.00,-0.301730,-0.414096
331641695.00,-0.308526,-0.414294
331641796.00,-0.315649,-0.414281
331641896.00,-0.323563,-0.413547
331641997.00,-0.329493,-0.412216
331642097.00,-0.336790,-0.410596
331642198.00,-0.342240,-0.408301
331642298.00,-0.347854,-0.406498
331642399.00,-0.353719,-0.403815
331642499.00,-0.359236,-0.400764
331642600.00,-0.363139,-0.398238
331642700.00,-0.368004,-0.394796
331642801.00,-0.371724,-0.391263
331642901.00,-0.375514,-0.388225
331643002.00,-0.379143,-0.385018
331643102.00,-0.382744,-0.381057
331643203.00,-0.385249,-0.377501
331643303.00,-0.387357,-0.374557
331643404.00,-0.389668,-0.371099
331643504.00,-0.391814,-0.367968
331643605.00,-0.393614,-0.364846
331643705.00,-0.395857,-0.361806
331643806.00,-0.397068,-0.358206
331643906.00,-0.398001,-0.354850
331644007.00,-0.399465,-0.352146
331644107.00,-0.400056,-0.349377
331644208.00,-0.401207,-0.346597
331644308.00,-0.402449,-0.343343
331644409.00,-0.402728,-0.340905
331644509.00,-0.403094,-0.337959
331644610.00,-0.403723,-0.335698
331644710.00,-0.404169,-0.333082
331644811.00,-0.404570,-0.330971
331644911.00,-0.404152,-0.328537
331645012.00,-0.404282,-0.326556
331645112.00,-0.404748,-0.324443
331645213.00,-0.404835,-0.322328
331645313.00,-0.404991,-0.320840
331645414.00,-0.404861,-0.318955
331645514.00,-0.404165,-0.316878
331645615.00,-0.404099,-0.315025
331645715.00,-0.404396,-0.313670
331645816.00,-0.404157,-0.311714
331645916.00,-0.403907,-0.309973
331646017.00,-0.403686,-0.309182
331646117.00,-0.403474,-0.307794
331646218.00,-0.403144,-0.306819
331646318.00,-0.402438,-0.305045
331646419.00,-0.402684,-0.304182
331646519.00,-0.401956,-0.302755
331646620.00,-0.401639,-0.302052
331646720.00,-0.401240,-0.300846
331646821.00,-0.400902,-0.299273
331646921.00,-0.400938,-0.298252
331647022.00,-0.400742,-0.297271
331647122.00,-0.400567,-0.296664
331647223.00,-0.399749,-0.295236
331647323.00,-0.399439,-0.294447
331647424.00,-0.399426,-0.294023
331647524.00,-0.399077,-0.293121
331647625.00,-0.398625,-0.291971
331647725.00,-0.398197,-0.291465
331647826.00,-0.398079,-0.290469
331647927.00,-0.397926,-0.290055
