DATE: 2018/06/07
TIME: 06:47:30
Frequency(Hz),	I(V),	Q(V)
360798807.00,-0.297723,-0.250014
360850089.00,-0.298157,-0.249395
360901371.00,-0.298316,-0.248741
360952653.00,-0.298776,-0.247578
361003935.00,-0.298742,-0.246979
361055217.00,-0.298730,-0.246255
361106499.00,-0.299092,-0.245227
361157781.00,-0.298837,-0.244613
361209063.00,-0.299006,-0.243787
361260345.00,-0.298366,-0.242652
361311627.00,-0.298270,-0.242142
361362909.00,-0.298011,-0.240940
361414191.00,-0.297928,-0.240090
361465473.00,-0.297584,-0.238949
361516755.00,-0.297941,-0.238594
361568037.00,-0.297110,-0.237798
361619319.00,-0.296804,-0.236373
361670601.00,-0.296529,-0.235745
361721883.00,-0.296051,-0.234894
361773165.00,-0.293315,-0.233882
361824448.00,-0.300365,-0.235366
361875730.00,-0.298062,-0.233407
361927012.00,-0.297483,-0.232570
361978294.00,-0.296826,-0.231495
362029576.00,-0.295973,-0.230784
362080858.00,-0.295726,-0.230266
362132140.00,-0.295561,-0.229174
362183422.00,-0.295060,-0.228651
362234704.00,-0.294419,-0.227270
362285986.00,-0.293848,-0.226931
362337268.00,-0.293189,-0.226222
362388550.00,-0.292861,-0.225375
362439832.00,-0.292175,-0.224777
362491114.00,-0.291596,-0.224539
362542396.00,-0.291647,-0.223863
362593678.00,-0.290231,-0.223271
362644960.00,-0.290259,-0.222514
362696242.00,-0.289750,-0.222199
362747524.00,-0.289164,-0.221617
362798807.00,-0.288903,-0.221333
