DATE: 2018/06/07
TIME: 06:51:22
Frequency(Hz),	I(V),	Q(V)
355532328.00,-0.199808,-0.327113
355532428.00,-0.200282,-0.327308
355532529.00,-0.200828,-0.327602
355532629.00,-0.201001,-0.327145
355532730.00,-0.201551,-0.327183
355532830.00,-0.201793,-0.327371
355532931.00,-0.201889,-0.326798
355533031.00,-0.201864,-0.327057
355533132.00,-0.202175,-0.326951
355533232.00,-0.202034,-0.327136
355533333.00,-0.202297,-0.326390
355533433.00,-0.202723,-0.327034
355533534.00,-0.202781,-0.326525
355533634.00,-0.202892,-0.326551
355533735.00,-0.202828,-0.325915
355533835.00,-0.203840,-0.325876
355533936.00,-0.203984,-0.326081
355534036.00,-0.204029,-0.325613
355534137.00,-0.204215,-0.325102
355534237.00,-0.204565,-0.325369
355534338.00,-0.204937,-0.325202
355534438.00,-0.205653,-0.325334
355534539.00,-0.205099,-0.325116
355534639.00,-0.205397,-0.325061
355534740.00,-0.206170,-0.324702
355534840.00,-0.206855,-0.324151
355534941.00,-0.206922,-0.324293
355535041.00,-0.206740,-0.324105
355535142.00,-0.207312,-0.324042
355535242.00,-0.207704,-0.323424
355535343.00,-0.207666,-0.323345
355535443.00,-0.208119,-0.322953
355535544.00,-0.208154,-0.322604
355535644.00,-0.208900,-0.322359
355535745.00,-0.209209,-0.322418
355535845.00,-0.209513,-0.322336
355535946.00,-0.209724,-0.321848
355536046.00,-0.210241,-0.321097
355536147.00,-0.210897,-0.321086
355536247.00,-0.210972,-0.320795
355536348.00,-0.211302,-0.320896
355536448.00,-0.211575,-0.320709
355536549.00,-0.212218,-0.320336
355536649.00,-0.212011,-0.319957
355536750.00,-0.212621,-0.319397
355536850.00,-0.213051,-0.318962
355536951.00,-0.213703,-0.319030
355537051.00,-0.213893,-0.318640
355537152.00,-0.214954,-0.318735
355537252.00,-0.215468,-0.318188
355537353.00,-0.216382,-0.317604
355537453.00,-0.216383,-0.317211
355537554.00,-0.217305,-0.316617
355537654.00,-0.217806,-0.316275
355537755.00,-0.218077,-0.315901
355537855.00,-0.218530,-0.315695
355537956.00,-0.218724,-0.315434
355538056.00,-0.219659,-0.314494
355538157.00,-0.220760,-0.314374
355538257.00,-0.221027,-0.313395
355538358.00,-0.222006,-0.313436
355538458.00,-0.221770,-0.312820
355538559.00,-0.222912,-0.311815
355538659.00,-0.223504,-0.311419
355538760.00,-0.223903,-0.310517
355538860.00,-0.224150,-0.309934
355538961.00,-0.224868,-0.309358
355539061.00,-0.225262,-0.308178
355539162.00,-0.226493,-0.307830
355539262.00,-0.226885,-0.306577
355539363.00,-0.227551,-0.306121
355539463.00,-0.228525,-0.305350
355539564.00,-0.229601,-0.304708
355539664.00,-0.229947,-0.304311
355539765.00,-0.230918,-0.303033
355539865.00,-0.231551,-0.301782
355539966.00,-0.232333,-0.301236
355540066.00,-0.232955,-0.299822
355540167.00,-0.234103,-0.299099
355540267.00,-0.234969,-0.297590
355540368.00,-0.235390,-0.296354
355540468.00,-0.236435,-0.295194
355540569.00,-0.237877,-0.293191
355540669.00,-0.238433,-0.291954
355540770.00,-0.239128,-0.290378
355540870.00,-0.239753,-0.289014
355540971.00,-0.240993,-0.287636
355541071.00,-0.241677,-0.285200
355541172.00,-0.242559,-0.283712
355541272.00,-0.243172,-0.281306
355541373.00,-0.244678,-0.279550
355541473.00,-0.245250,-0.277048
355541574.00,-0.245400,-0.274866
355541674.00,-0.246628,-0.272638
355541775.00,-0.246924,-0.269823
355541875.00,-0.247842,-0.266693
355541976.00,-0.248234,-0.263464
355542076.00,-0.248609,-0.260801
355542177.00,-0.248893,-0.257883
355542277.00,-0.249324,-0.254179
355542378.00,-0.249351,-0.250191
355542478.00,-0.249565,-0.246083
355542579.00,-0.248989,-0.241106
355542679.00,-0.248449,-0.236967
355542780.00,-0.247990,-0.232484
355542880.00,-0.246758,-0.227032
355542981.00,-0.244222,-0.221545
355543081.00,-0.242216,-0.215815
355543182.00,-0.239107,-0.210523
355543282.00,-0.235392,-0.204634
355543383.00,-0.230244,-0.197734
355543483.00,-0.225320,-0.192248
355543584.00,-0.218103,-0.186061
355543684.00,-0.211270,-0.180954
355543785.00,-0.203329,-0.176480
355543885.00,-0.195123,-0.173078
355543986.00,-0.186779,-0.170580
355544086.00,-0.177557,-0.168922
355544187.00,-0.167106,-0.167956
355544287.00,-0.158289,-0.167755
355544388.00,-0.149260,-0.169179
355544488.00,-0.140418,-0.171280
355544589.00,-0.132839,-0.173814
355544689.00,-0.125732,-0.176638
355544790.00,-0.117825,-0.180468
355544890.00,-0.112151,-0.183529
355544991.00,-0.106439,-0.187574
355545091.00,-0.100716,-0.192619
355545192.00,-0.096100,-0.198085
355545292.00,-0.091477,-0.202442
355545393.00,-0.088576,-0.206822
355545493.00,-0.085807,-0.211289
355545594.00,-0.082731,-0.217277
355545694.00,-0.080459,-0.222339
355545795.00,-0.078229,-0.227445
355545895.00,-0.076820,-0.231486
355545996.00,-0.075770,-0.236804
355546096.00,-0.075013,-0.240548
355546197.00,-0.073767,-0.246310
355546297.00,-0.073206,-0.250505
355546398.00,-0.073294,-0.255228
355546498.00,-0.073844,-0.259426
355546599.00,-0.073949,-0.262222
355546699.00,-0.074428,-0.266542
355546800.00,-0.074955,-0.269623
355546900.00,-0.076149,-0.273407
355547001.00,-0.076556,-0.276392
355547101.00,-0.077516,-0.279411
355547202.00,-0.078447,-0.282687
355547302.00,-0.079682,-0.285354
355547403.00,-0.080518,-0.287605
355547503.00,-0.082057,-0.290156
355547604.00,-0.083246,-0.293522
355547704.00,-0.084337,-0.294862
355547805.00,-0.085815,-0.297399
355547905.00,-0.086863,-0.299339
355548006.00,-0.088139,-0.301844
355548106.00,-0.089671,-0.303158
355548207.00,-0.090905,-0.304717
355548307.00,-0.092170,-0.306423
355548408.00,-0.093560,-0.308068
355548508.00,-0.095039,-0.309474
355548609.00,-0.096010,-0.310190
355548709.00,-0.097512,-0.312233
355548810.00,-0.098675,-0.313267
355548910.00,-0.100215,-0.314725
355549011.00,-0.100940,-0.315404
355549111.00,-0.102554,-0.316265
355549212.00,-0.103552,-0.317512
355549312.00,-0.104466,-0.318218
355549413.00,-0.105673,-0.319019
355549513.00,-0.106967,-0.319698
355549614.00,-0.107696,-0.320596
355549714.00,-0.108996,-0.321123
355549815.00,-0.110028,-0.322302
355549915.00,-0.110731,-0.322808
355550016.00,-0.111622,-0.323023
355550116.00,-0.112287,-0.323832
355550217.00,-0.112938,-0.324529
355550317.00,-0.113966,-0.325158
355550418.00,-0.114365,-0.325360
355550518.00,-0.115182,-0.325828
355550619.00,-0.116008,-0.326187
355550719.00,-0.117049,-0.327085
355550820.00,-0.118254,-0.327494
355550920.00,-0.118867,-0.327929
355551021.00,-0.119271,-0.328396
355551121.00,-0.120578,-0.328989
355551222.00,-0.121163,-0.329220
355551322.00,-0.121463,-0.329318
355551423.00,-0.122284,-0.329617
355551523.00,-0.122972,-0.330341
355551624.00,-0.123628,-0.330180
355551724.00,-0.124268,-0.330562
355551825.00,-0.124777,-0.330802
355551925.00,-0.125295,-0.330991
355552026.00,-0.126279,-0.331262
355552126.00,-0.126393,-0.331574
355552227.00,-0.126997,-0.332005
355552328.00,-0.127703,-0.332235
