DATE: 2018/06/07
TIME: 07:16:36
Frequency(Hz),	I(V),	Q(V)
355340000.00,-0.165097,-0.327126
355348163.00,-0.166037,-0.328163
355356326.00,-0.165307,-0.328384
355364489.00,-0.166744,-0.328281
355372653.00,-0.167582,-0.329103
355380816.00,-0.167424,-0.328909
355388979.00,-0.167079,-0.329673
355397142.00,-0.168073,-0.329536
355405306.00,-0.168963,-0.329439
355413469.00,-0.168437,-0.329311
355421632.00,-0.169266,-0.330638
355429795.00,-0.169499,-0.330698
355437959.00,-0.170682,-0.330182
355446122.00,-0.171918,-0.330912
355454285.00,-0.171945,-0.331657
355462448.00,-0.172119,-0.330546
355470612.00,-0.173566,-0.331792
355478775.00,-0.173685,-0.331268
355486938.00,-0.174913,-0.331566
355495102.00,-0.175457,-0.333184
355503265.00,-0.177927,-0.332187
355511428.00,-0.179962,-0.331421
355519591.00,-0.184234,-0.330819
355527755.00,-0.190680,-0.328486
355535918.00,-0.206637,-0.319706
355544081.00,-0.174979,-0.167144
355552244.00,-0.125209,-0.329241
355560408.00,-0.148363,-0.335995
355568571.00,-0.156439,-0.336949
355576734.00,-0.161503,-0.336456
355584897.00,-0.163831,-0.337813
355593061.00,-0.165368,-0.336596
355601224.00,-0.166277,-0.337394
355609387.00,-0.168186,-0.338163
355617551.00,-0.168624,-0.339049
355625714.00,-0.169966,-0.338456
355633877.00,-0.170606,-0.337955
355642040.00,-0.171621,-0.338109
355650204.00,-0.171800,-0.338954
355658367.00,-0.172219,-0.339058
355666530.00,-0.172847,-0.339095
355674693.00,-0.173522,-0.340081
355682857.00,-0.174386,-0.340302
355691020.00,-0.174107,-0.340122
355699183.00,-0.175167,-0.341246
355707346.00,-0.174724,-0.340235
355715510.00,-0.176152,-0.340885
355723673.00,-0.174956,-0.341132
355731836.00,-0.176408,-0.341965
355740000.00,-0.177014,-0.341377
