DATE: 2018/06/07
TIME: 07:16:41
Frequency(Hz),	I(V),	Q(V)
355485918.00,-0.174964,-0.331637
355488482.00,-0.175720,-0.331645
355491046.00,-0.175901,-0.331543
355493610.00,-0.176316,-0.331114
355496174.00,-0.176645,-0.331403
355498738.00,-0.177486,-0.331519
355501302.00,-0.177659,-0.331605
355503866.00,-0.178449,-0.331370
355506430.00,-0.179197,-0.331231
355508994.00,-0.179939,-0.331492
355511559.00,-0.180588,-0.331277
355514123.00,-0.181905,-0.331095
355516687.00,-0.183070,-0.331266
355519251.00,-0.184072,-0.330423
355521815.00,-0.185412,-0.329977
355524379.00,-0.187550,-0.329928
355526943.00,-0.190299,-0.328722
355529507.00,-0.193119,-0.327819
355532071.00,-0.197620,-0.325759
355534635.00,-0.203390,-0.322235
355537200.00,-0.213150,-0.315607
355539764.00,-0.228203,-0.300705
355542328.00,-0.247391,-0.249615
355544892.00,-0.109561,-0.182450
355547456.00,-0.079936,-0.287984
355550020.00,-0.109568,-0.321511
355552584.00,-0.127525,-0.330733
355555148.00,-0.138154,-0.333906
355557712.00,-0.144281,-0.335367
355560276.00,-0.148903,-0.335891
355562841.00,-0.152453,-0.336382
355565405.00,-0.154834,-0.336609
355567969.00,-0.156682,-0.336920
355570533.00,-0.158495,-0.337063
355573097.00,-0.159524,-0.336983
355575661.00,-0.160244,-0.337020
355578225.00,-0.161853,-0.337308
355580789.00,-0.162184,-0.337160
355583353.00,-0.163099,-0.337546
355585918.00,-0.164330,-0.337289
