DATE: 2018/06/07
TIME: 07:17:52
Frequency(Hz),	I(V),	Q(V)
354544287.00,-0.143675,-0.293832
354595569.00,-0.144402,-0.296157
354646851.00,-0.145403,-0.298843
354698133.00,-0.146975,-0.300876
354749415.00,-0.147922,-0.303451
354800697.00,-0.149114,-0.305284
354851979.00,-0.150218,-0.307695
354903261.00,-0.151536,-0.309835
354954543.00,-0.152628,-0.312054
355005825.00,-0.154222,-0.314260
355057107.00,-0.155991,-0.316225
355108389.00,-0.157462,-0.318324
355159671.00,-0.159259,-0.320734
355210953.00,-0.161079,-0.322168
355262235.00,-0.162688,-0.323697
355313517.00,-0.164494,-0.326028
355364799.00,-0.167010,-0.327551
355416081.00,-0.169715,-0.329451
355467363.00,-0.173261,-0.330936
355518645.00,-0.184339,-0.330408
355569928.00,-0.158514,-0.336261
355621210.00,-0.169950,-0.337283
355672492.00,-0.173529,-0.339449
355723774.00,-0.176468,-0.340708
355775056.00,-0.178770,-0.342187
355826338.00,-0.181747,-0.343730
355877620.00,-0.183710,-0.345306
355928902.00,-0.186448,-0.346332
355980184.00,-0.188341,-0.347724
356031466.00,-0.190657,-0.349136
356082748.00,-0.193806,-0.350561
356134030.00,-0.195619,-0.351860
356185312.00,-0.198071,-0.353661
356236594.00,-0.200157,-0.354453
356287876.00,-0.202690,-0.355315
356339158.00,-0.205155,-0.356160
356390440.00,-0.207929,-0.357636
356441722.00,-0.210445,-0.358488
356493004.00,-0.212979,-0.359686
356544287.00,-0.215371,-0.360025
