DATE: 2018/06/07
TIME: 06:47:38
Frequency(Hz),	I(V),	Q(V)
331430000.00,-0.364130,-0.261708
331438163.00,-0.363790,-0.261333
331446326.00,-0.363945,-0.260614
331454489.00,-0.363486,-0.260000
331462653.00,-0.364235,-0.259833
331470816.00,-0.363491,-0.259659
331478979.00,-0.363304,-0.259315
331487142.00,-0.363603,-0.258995
331495306.00,-0.363362,-0.258391
331503469.00,-0.363083,-0.257773
331511632.00,-0.363424,-0.257575
331519795.00,-0.363049,-0.256660
331527959.00,-0.363563,-0.256125
331536122.00,-0.362440,-0.256818
331544285.00,-0.364185,-0.255545
331552448.00,-0.362564,-0.254798
331560612.00,-0.362161,-0.254978
331568775.00,-0.362095,-0.253687
331576938.00,-0.361813,-0.252693
331585102.00,-0.360384,-0.252463
331593265.00,-0.358731,-0.251957
331601428.00,-0.358027,-0.249830
331609591.00,-0.356416,-0.249115
331617755.00,-0.352797,-0.246972
331625918.00,-0.345640,-0.245040
331634081.00,-0.322444,-0.240706
331642244.00,-0.346413,-0.407834
331650408.00,-0.392781,-0.277751
331658571.00,-0.381383,-0.263142
331666734.00,-0.377092,-0.258495
331674897.00,-0.374139,-0.256670
331683061.00,-0.372384,-0.255858
331691224.00,-0.371213,-0.254324
331699387.00,-0.370826,-0.253947
331707551.00,-0.369681,-0.253037
331715714.00,-0.369961,-0.251738
331723877.00,-0.369700,-0.251810
331732040.00,-0.368999,-0.251309
331740204.00,-0.368456,-0.250111
331748367.00,-0.368833,-0.249406
331756530.00,-0.368856,-0.249303
331764693.00,-0.368962,-0.248989
331772857.00,-0.368387,-0.247778
331781020.00,-0.367701,-0.247853
331789183.00,-0.368323,-0.247526
331797346.00,-0.368186,-0.246563
331805510.00,-0.368447,-0.246440
331813673.00,-0.368066,-0.246166
331821836.00,-0.368195,-0.245752
331830000.00,-0.367694,-0.244658
