DATE: 2018/06/07
TIME: 07:24:32
Frequency(Hz),	I(V),	Q(V)
361799190.00,-0.272168,-0.283063
361799290.00,-0.273940,-0.285765
361799391.00,-0.275332,-0.288288
361799491.00,-0.277812,-0.290632
361799592.00,-0.280211,-0.292652
361799692.00,-0.283286,-0.294272
361799793.00,-0.286227,-0.296345
361799893.00,-0.289064,-0.297961
361799994.00,-0.292482,-0.299958
361800094.00,-0.294942,-0.300565
361800195.00,-0.298508,-0.301892
361800295.00,-0.302542,-0.302414
361800396.00,-0.305901,-0.302302
361800496.00,-0.309474,-0.302031
361800597.00,-0.312293,-0.301906
361800697.00,-0.316059,-0.301539
361800798.00,-0.319770,-0.300547
361800898.00,-0.322511,-0.299982
361800999.00,-0.325616,-0.298659
361801099.00,-0.328475,-0.297722
361801200.00,-0.331575,-0.295989
361801300.00,-0.334296,-0.294165
361801401.00,-0.336343,-0.292429
361801501.00,-0.338216,-0.290764
361801602.00,-0.340304,-0.288786
361801702.00,-0.341824,-0.287358
361801803.00,-0.343600,-0.285073
361801903.00,-0.344941,-0.283643
361802004.00,-0.346574,-0.281703
361802104.00,-0.347579,-0.279884
361802205.00,-0.348447,-0.278217
361802305.00,-0.349100,-0.275833
361802406.00,-0.349964,-0.274143
361802506.00,-0.350950,-0.272797
361802607.00,-0.351421,-0.271157
361802707.00,-0.352044,-0.269648
361802808.00,-0.352567,-0.268160
361802908.00,-0.352881,-0.266871
361803009.00,-0.353485,-0.265639
361803109.00,-0.353387,-0.263962
361803210.00,-0.353332,-0.262416
361803310.00,-0.353824,-0.261122
361803411.00,-0.353355,-0.259936
361803511.00,-0.353865,-0.258680
361803612.00,-0.353999,-0.257780
361803712.00,-0.353609,-0.256552
361803813.00,-0.353685,-0.255798
361803913.00,-0.353406,-0.254340
361804014.00,-0.353397,-0.253502
361804114.00,-0.352958,-0.252377
361804215.00,-0.352996,-0.251686
361804315.00,-0.352789,-0.251079
361804416.00,-0.352787,-0.249810
361804516.00,-0.352178,-0.249106
361804617.00,-0.352619,-0.248846
361804717.00,-0.352395,-0.248101
361804818.00,-0.352136,-0.247130
361804918.00,-0.351819,-0.246243
361805019.00,-0.351124,-0.245655
361805119.00,-0.351420,-0.245009
361805220.00,-0.350721,-0.244131
361805320.00,-0.350872,-0.243779
361805421.00,-0.350348,-0.243403
361805521.00,-0.350056,-0.243160
361805622.00,-0.350027,-0.242243
361805722.00,-0.350017,-0.241312
361805823.00,-0.349681,-0.240910
361805923.00,-0.349638,-0.240730
361806024.00,-0.349589,-0.240392
361806124.00,-0.349227,-0.240029
361806225.00,-0.348948,-0.239754
361806325.00,-0.349095,-0.239166
361806426.00,-0.348994,-0.238357
361806526.00,-0.348131,-0.238231
361806627.00,-0.347991,-0.237875
361806728.00,-0.348157,-0.237777
