DATE: 2018/06/07
TIME: 07:23:08
Frequency(Hz),	I(V),	Q(V)
355532798.00,-0.228231,-0.289292
355532898.00,-0.227955,-0.289164
355532999.00,-0.227625,-0.288770
355533099.00,-0.228014,-0.289031
355533200.00,-0.228186,-0.289216
355533300.00,-0.228486,-0.289497
355533401.00,-0.228732,-0.289389
355533501.00,-0.228851,-0.289271
355533602.00,-0.229297,-0.289027
355533702.00,-0.229038,-0.289144
355533803.00,-0.229572,-0.288869
355533903.00,-0.229373,-0.289107
355534004.00,-0.229675,-0.288827
355534104.00,-0.229629,-0.288673
355534205.00,-0.230385,-0.288293
355534305.00,-0.230381,-0.288270
355534406.00,-0.229764,-0.288171
355534506.00,-0.229995,-0.287934
355534607.00,-0.230644,-0.287856
355534707.00,-0.230096,-0.288024
355534808.00,-0.230429,-0.287627
355534908.00,-0.230876,-0.287835
355535009.00,-0.231316,-0.287489
355535109.00,-0.230944,-0.287859
355535210.00,-0.231223,-0.287285
355535310.00,-0.231664,-0.286961
355535411.00,-0.232060,-0.287008
355535511.00,-0.231868,-0.286607
355535612.00,-0.232413,-0.287414
355535712.00,-0.232672,-0.286993
355535813.00,-0.233079,-0.286257
355535913.00,-0.232477,-0.286818
355536014.00,-0.232739,-0.286383
355536114.00,-0.233017,-0.286434
355536215.00,-0.232915,-0.286028
355536315.00,-0.233445,-0.286266
355536416.00,-0.233270,-0.286109
355536516.00,-0.233732,-0.286224
355536617.00,-0.233661,-0.285632
355536717.00,-0.234346,-0.285666
355536818.00,-0.234468,-0.285549
355536918.00,-0.234630,-0.285221
355537019.00,-0.234639,-0.285160
355537119.00,-0.234875,-0.284928
355537220.00,-0.235194,-0.284814
355537320.00,-0.235548,-0.284691
355537421.00,-0.235895,-0.284285
355537521.00,-0.236003,-0.284013
355537622.00,-0.235965,-0.284123
355537722.00,-0.235623,-0.283503
355537823.00,-0.236011,-0.283415
355537923.00,-0.236552,-0.282821
355538024.00,-0.236816,-0.282940
355538124.00,-0.237720,-0.282753
355538225.00,-0.238216,-0.282628
355538325.00,-0.238896,-0.281996
355538426.00,-0.239086,-0.281468
355538526.00,-0.239043,-0.281360
355538627.00,-0.239446,-0.280567
355538727.00,-0.239814,-0.280434
355538828.00,-0.239757,-0.280482
355538928.00,-0.240152,-0.280688
355539029.00,-0.240358,-0.279926
355539129.00,-0.240410,-0.279362
355539230.00,-0.241093,-0.279014
355539330.00,-0.241716,-0.278832
355539431.00,-0.242317,-0.278215
355539531.00,-0.242014,-0.277294
355539632.00,-0.242723,-0.277726
355539732.00,-0.243147,-0.276496
355539833.00,-0.243399,-0.276079
355539933.00,-0.243477,-0.275674
355540034.00,-0.243889,-0.275171
355540134.00,-0.244643,-0.274954
355540235.00,-0.244879,-0.273808
355540335.00,-0.245018,-0.273369
355540436.00,-0.245730,-0.272745
355540536.00,-0.245751,-0.272188
355540637.00,-0.246585,-0.271319
355540737.00,-0.247151,-0.270257
355540838.00,-0.247266,-0.269141
355540938.00,-0.247638,-0.268547
355541039.00,-0.248413,-0.268058
355541139.00,-0.248392,-0.266971
355541240.00,-0.248945,-0.265827
355541340.00,-0.249956,-0.265243
355541441.00,-0.249761,-0.263721
355541541.00,-0.249785,-0.262677
355541642.00,-0.250290,-0.261553
355541742.00,-0.250867,-0.260321
355541843.00,-0.251100,-0.259358
355541943.00,-0.251407,-0.257331
355542044.00,-0.251820,-0.256173
355542144.00,-0.251696,-0.254456
355542245.00,-0.252005,-0.253340
355542345.00,-0.251730,-0.251687
355542446.00,-0.251740,-0.250117
355542546.00,-0.251543,-0.247609
355542647.00,-0.251378,-0.246135
355542747.00,-0.250917,-0.243962
355542848.00,-0.250500,-0.241903
355542948.00,-0.250163,-0.240213
355543049.00,-0.249664,-0.237422
355543149.00,-0.248640,-0.235126
355543250.00,-0.247544,-0.232612
355543350.00,-0.246245,-0.230305
355543451.00,-0.244891,-0.227434
355543551.00,-0.243764,-0.225867
355543652.00,-0.241648,-0.223611
355543752.00,-0.239125,-0.221312
355543853.00,-0.236195,-0.218887
355543953.00,-0.232661,-0.216769
355544054.00,-0.229811,-0.215008
355544154.00,-0.226598,-0.213586
355544255.00,-0.222418,-0.212152
355544355.00,-0.218342,-0.211086
355544456.00,-0.214031,-0.210210
355544556.00,-0.210746,-0.209998
355544657.00,-0.206410,-0.209701
355544757.00,-0.202025,-0.210510
355544858.00,-0.197690,-0.211472
355544958.00,-0.194140,-0.212802
355545059.00,-0.189965,-0.214210
355545159.00,-0.186734,-0.216388
355545260.00,-0.183082,-0.218862
355545360.00,-0.180082,-0.220797
355545461.00,-0.177080,-0.223507
355545561.00,-0.174905,-0.226215
355545662.00,-0.172914,-0.228605
355545762.00,-0.170736,-0.231439
355545863.00,-0.169293,-0.234975
355545963.00,-0.168095,-0.237635
355546064.00,-0.166811,-0.240425
355546164.00,-0.166359,-0.242968
355546265.00,-0.165636,-0.245539
355546365.00,-0.165303,-0.248553
355546466.00,-0.165051,-0.251317
355546566.00,-0.164945,-0.253151
355546667.00,-0.165180,-0.255785
355546767.00,-0.164941,-0.257878
355546868.00,-0.165407,-0.259802
355546968.00,-0.165711,-0.261512
355547069.00,-0.166102,-0.263446
355547169.00,-0.166621,-0.265143
355547270.00,-0.167318,-0.267092
355547370.00,-0.167948,-0.268429
355547471.00,-0.168207,-0.269865
355547571.00,-0.168468,-0.270900
355547672.00,-0.169341,-0.272394
355547772.00,-0.169731,-0.274142
355547873.00,-0.170565,-0.274471
355547973.00,-0.171325,-0.275964
355548074.00,-0.172120,-0.276636
355548174.00,-0.172923,-0.277829
355548275.00,-0.173608,-0.278489
355548375.00,-0.174211,-0.279595
355548476.00,-0.174649,-0.279786
355548576.00,-0.175347,-0.280746
355548677.00,-0.175676,-0.281724
355548777.00,-0.176834,-0.281980
355548878.00,-0.176904,-0.282495
355548978.00,-0.177382,-0.283142
355549079.00,-0.178298,-0.283664
355549179.00,-0.179069,-0.284285
355549280.00,-0.179549,-0.284404
355549380.00,-0.180122,-0.284880
355549481.00,-0.180951,-0.285542
355549581.00,-0.181191,-0.285881
355549682.00,-0.181192,-0.286647
355549782.00,-0.181825,-0.286336
355549883.00,-0.182339,-0.287007
355549983.00,-0.183509,-0.286960
355550084.00,-0.183372,-0.287260
355550184.00,-0.183988,-0.287516
355550285.00,-0.184637,-0.288332
355550385.00,-0.184464,-0.288409
355550486.00,-0.185121,-0.288277
355550586.00,-0.185795,-0.288754
355550687.00,-0.185714,-0.288817
355550787.00,-0.186424,-0.288875
355550888.00,-0.186352,-0.289566
355550988.00,-0.186404,-0.289507
355551089.00,-0.186904,-0.289596
355551189.00,-0.187396,-0.289827
355551290.00,-0.187703,-0.289990
355551390.00,-0.188269,-0.290243
355551491.00,-0.188525,-0.290512
355551591.00,-0.188764,-0.290562
355551692.00,-0.188892,-0.290666
355551792.00,-0.189558,-0.290605
355551893.00,-0.189569,-0.290898
355551993.00,-0.190267,-0.291055
355552094.00,-0.190404,-0.291310
355552194.00,-0.190260,-0.291072
355552295.00,-0.190783,-0.291023
355552395.00,-0.190998,-0.291480
355552496.00,-0.191810,-0.291469
355552596.00,-0.191719,-0.291900
355552697.00,-0.192064,-0.292068
355552798.00,-0.192076,-0.292267
