DATE: 2018/06/07
TIME: 07:05:17
Frequency(Hz),	I(V),	Q(V)
361599738.00,-0.385474,-0.208862
361607901.00,-0.385269,-0.208231
361616064.00,-0.384992,-0.207022
361624227.00,-0.383689,-0.206341
361632391.00,-0.384175,-0.206362
361640554.00,-0.384278,-0.205941
361648717.00,-0.383318,-0.205094
361656880.00,-0.382356,-0.204546
361665044.00,-0.383946,-0.204158
361673207.00,-0.382722,-0.204485
361681370.00,-0.382382,-0.202988
361689533.00,-0.381644,-0.203615
361697697.00,-0.382456,-0.201929
361705860.00,-0.381863,-0.201419
361714023.00,-0.380191,-0.202108
361722186.00,-0.380465,-0.200866
361730350.00,-0.378678,-0.200534
361738513.00,-0.378233,-0.199545
361746676.00,-0.377603,-0.199116
361754840.00,-0.375233,-0.197697
361763003.00,-0.373699,-0.197479
361771166.00,-0.369776,-0.196582
361779329.00,-0.363212,-0.195733
361787493.00,-0.350685,-0.195104
361795656.00,-0.300254,-0.212940
361803819.00,-0.440986,-0.267768
361811982.00,-0.413082,-0.213925
361820146.00,-0.401286,-0.205885
361828309.00,-0.396464,-0.201889
361836472.00,-0.393678,-0.199467
361844635.00,-0.392507,-0.198141
361852799.00,-0.391044,-0.197932
361860962.00,-0.389937,-0.197059
361869125.00,-0.388516,-0.195970
361877289.00,-0.388282,-0.195322
361885452.00,-0.387088,-0.194650
361893615.00,-0.386602,-0.194806
361901778.00,-0.386147,-0.195204
361909942.00,-0.385846,-0.193461
361918105.00,-0.386186,-0.192749
361926268.00,-0.385282,-0.193414
361934431.00,-0.384919,-0.191254
361942595.00,-0.383233,-0.191829
361950758.00,-0.384475,-0.190775
361958921.00,-0.384122,-0.190907
361967084.00,-0.383698,-0.189955
361975248.00,-0.382757,-0.190073
361983411.00,-0.382711,-0.189338
361991574.00,-0.382018,-0.188816
361999738.00,-0.382651,-0.188242
