DATE: 2018/06/07
TIME: 07:05:28
Frequency(Hz),	I(V),	Q(V)
361786938.00,-0.352208,-0.195756
361787038.00,-0.352351,-0.195301
361787139.00,-0.351753,-0.195389
361787239.00,-0.351790,-0.195156
361787340.00,-0.351441,-0.195008
361787440.00,-0.350958,-0.195227
361787541.00,-0.350691,-0.194983
361787641.00,-0.350792,-0.194651
361787742.00,-0.350208,-0.194997
361787842.00,-0.349666,-0.194888
361787943.00,-0.349179,-0.195355
361788043.00,-0.349339,-0.194811
361788144.00,-0.348841,-0.194848
361788244.00,-0.348724,-0.194748
361788345.00,-0.348419,-0.195088
361788445.00,-0.347773,-0.195330
361788546.00,-0.347578,-0.195155
361788646.00,-0.347377,-0.195159
361788747.00,-0.347132,-0.194582
361788847.00,-0.346978,-0.195016
361788948.00,-0.346833,-0.194791
361789048.00,-0.346053,-0.195401
361789149.00,-0.346310,-0.195381
361789249.00,-0.345327,-0.195271
361789350.00,-0.345154,-0.195079
361789450.00,-0.344829,-0.195487
361789551.00,-0.344267,-0.195649
361789651.00,-0.344003,-0.195746
361789752.00,-0.344080,-0.195767
361789852.00,-0.343239,-0.195954
361789953.00,-0.343063,-0.196309
361790053.00,-0.343072,-0.196196
361790154.00,-0.342384,-0.195933
361790254.00,-0.341409,-0.196069
361790355.00,-0.341446,-0.196036
361790455.00,-0.340770,-0.196284
361790556.00,-0.340216,-0.196560
361790656.00,-0.339685,-0.196129
361790757.00,-0.339298,-0.196343
361790857.00,-0.338729,-0.196393
361790958.00,-0.338712,-0.196911
361791058.00,-0.338112,-0.196814
361791159.00,-0.337504,-0.197005
361791259.00,-0.336979,-0.197075
361791360.00,-0.336489,-0.197235
361791460.00,-0.335729,-0.197797
361791561.00,-0.335507,-0.197595
361791661.00,-0.334786,-0.197420
361791762.00,-0.334349,-0.197640
361791862.00,-0.334024,-0.197757
361791963.00,-0.333322,-0.198191
361792063.00,-0.332639,-0.198542
361792164.00,-0.332011,-0.198534
361792264.00,-0.331740,-0.198173
361792365.00,-0.331020,-0.198273
361792465.00,-0.330115,-0.198928
361792566.00,-0.329496,-0.199270
361792666.00,-0.328858,-0.199373
361792767.00,-0.328357,-0.199512
361792867.00,-0.327541,-0.200076
361792968.00,-0.326671,-0.200386
361793068.00,-0.326013,-0.200278
361793169.00,-0.325817,-0.200210
361793269.00,-0.325304,-0.200604
361793370.00,-0.323811,-0.200919
361793470.00,-0.323196,-0.201294
361793571.00,-0.322291,-0.202112
361793671.00,-0.321954,-0.202062
361793772.00,-0.321066,-0.202571
361793872.00,-0.320192,-0.202893
361793973.00,-0.319533,-0.203292
361794073.00,-0.318152,-0.203790
361794174.00,-0.317376,-0.204528
361794274.00,-0.316690,-0.205035
361794375.00,-0.315184,-0.205184
361794475.00,-0.314352,-0.205216
361794576.00,-0.313318,-0.205793
361794676.00,-0.312322,-0.206444
361794777.00,-0.310985,-0.207545
361794877.00,-0.310390,-0.207827
361794978.00,-0.308501,-0.209029
361795078.00,-0.308141,-0.209507
361795179.00,-0.306961,-0.210003
361795279.00,-0.305295,-0.211309
361795380.00,-0.304224,-0.211593
361795480.00,-0.303428,-0.212387
361795581.00,-0.301560,-0.213355
361795681.00,-0.300128,-0.214565
361795782.00,-0.299231,-0.215816
361795882.00,-0.297548,-0.216699
361795983.00,-0.296145,-0.217366
361796083.00,-0.294526,-0.218999
361796184.00,-0.293510,-0.219852
361796284.00,-0.291439,-0.221624
361796385.00,-0.290254,-0.222979
361796485.00,-0.288535,-0.224885
361796586.00,-0.287267,-0.226125
361796686.00,-0.285081,-0.228386
361796787.00,-0.283580,-0.230247
361796887.00,-0.282387,-0.231552
361796988.00,-0.279337,-0.234833
361797088.00,-0.278333,-0.236614
361797189.00,-0.276870,-0.239048
361797289.00,-0.275636,-0.241762
361797390.00,-0.274108,-0.244536
361797490.00,-0.272414,-0.248473
361797591.00,-0.271409,-0.251219
361797691.00,-0.270013,-0.255024
361797792.00,-0.269016,-0.258939
361797892.00,-0.267390,-0.263324
361797993.00,-0.266932,-0.267617
361798093.00,-0.266363,-0.271976
361798194.00,-0.265667,-0.277788
361798294.00,-0.265369,-0.282885
361798395.00,-0.265730,-0.288429
361798495.00,-0.266169,-0.293882
361798596.00,-0.266895,-0.298886
361798696.00,-0.268634,-0.304994
361798797.00,-0.270365,-0.311426
361798897.00,-0.273522,-0.318011
361798998.00,-0.276605,-0.323568
361799098.00,-0.281438,-0.330253
361799199.00,-0.285739,-0.336078
361799299.00,-0.289946,-0.340090
361799400.00,-0.296328,-0.345555
361799500.00,-0.301961,-0.349884
361799601.00,-0.308708,-0.353792
361799701.00,-0.316152,-0.357406
361799802.00,-0.322296,-0.359485
361799902.00,-0.330070,-0.361400
361800003.00,-0.336560,-0.362911
361800103.00,-0.343682,-0.363565
361800204.00,-0.349806,-0.363858
361800304.00,-0.357353,-0.363724
361800405.00,-0.364324,-0.363088
361800505.00,-0.370385,-0.361576
361800606.00,-0.377048,-0.360385
361800706.00,-0.382913,-0.358219
361800807.00,-0.388574,-0.355823
361800907.00,-0.393674,-0.353687
361801008.00,-0.397507,-0.350929
361801108.00,-0.402885,-0.347642
361801209.00,-0.406823,-0.345532
361801309.00,-0.411231,-0.341793
361801410.00,-0.414824,-0.338464
361801510.00,-0.417754,-0.335321
361801611.00,-0.420605,-0.332045
361801711.00,-0.423500,-0.328164
361801812.00,-0.426151,-0.325153
361801912.00,-0.428242,-0.321767
361802013.00,-0.430362,-0.317712
361802113.00,-0.432444,-0.314480
361802214.00,-0.434003,-0.310756
361802314.00,-0.435578,-0.307498
361802415.00,-0.436659,-0.304567
361802515.00,-0.437458,-0.301100
361802616.00,-0.438705,-0.298529
361802716.00,-0.439292,-0.295770
361802817.00,-0.439935,-0.292694
361802917.00,-0.440484,-0.290426
361803018.00,-0.441048,-0.287484
361803118.00,-0.441052,-0.284957
361803219.00,-0.441369,-0.282310
361803319.00,-0.442002,-0.280434
361803420.00,-0.441700,-0.277458
361803520.00,-0.441608,-0.274782
361803621.00,-0.441535,-0.272726
361803721.00,-0.441807,-0.270115
361803822.00,-0.441418,-0.268705
361803922.00,-0.441698,-0.266760
361804023.00,-0.440720,-0.264437
361804123.00,-0.440690,-0.262612
361804224.00,-0.440190,-0.261263
361804324.00,-0.439680,-0.259495
361804425.00,-0.439515,-0.258084
361804525.00,-0.438894,-0.256329
361804626.00,-0.438258,-0.254893
361804726.00,-0.437611,-0.253690
361804827.00,-0.438161,-0.252077
361804927.00,-0.437751,-0.250558
361805028.00,-0.437458,-0.249630
361805128.00,-0.436784,-0.248064
361805229.00,-0.436368,-0.246557
361805329.00,-0.435403,-0.245876
361805430.00,-0.435220,-0.244389
361805530.00,-0.434822,-0.243333
361805631.00,-0.434684,-0.242203
361805731.00,-0.434376,-0.241225
361805832.00,-0.433478,-0.239989
361805932.00,-0.433119,-0.239195
361806033.00,-0.432722,-0.238323
361806133.00,-0.432183,-0.237247
361806234.00,-0.431624,-0.236944
361806334.00,-0.431171,-0.236592
361806435.00,-0.430934,-0.235286
361806535.00,-0.430651,-0.234402
361806636.00,-0.429971,-0.234001
361806736.00,-0.429490,-0.232746
361806837.00,-0.428932,-0.231939
361806938.00,-0.428487,-0.231312
