DATE: 2018/06/07
TIME: 06:49:58
Frequency(Hz),	I(V),	Q(V)
342211342.00,-0.149994,-0.381680
342211443.00,-0.151736,-0.382112
342211543.00,-0.153576,-0.381955
342211644.00,-0.155329,-0.382105
342211744.00,-0.157488,-0.382181
342211845.00,-0.158947,-0.382221
342211945.00,-0.160311,-0.381900
342212046.00,-0.161945,-0.382182
342212146.00,-0.163286,-0.382298
342212247.00,-0.164855,-0.382358
342212347.00,-0.166259,-0.382361
342212448.00,-0.167582,-0.382006
342212548.00,-0.168873,-0.382012
342212649.00,-0.170198,-0.382116
342212749.00,-0.171309,-0.382310
342212850.00,-0.172379,-0.382026
342212950.00,-0.173458,-0.381923
342213051.00,-0.174681,-0.381810
342213151.00,-0.175515,-0.381641
342213252.00,-0.176404,-0.381127
342213352.00,-0.176979,-0.380938
342213453.00,-0.178240,-0.380330
342213553.00,-0.179186,-0.380682
342213654.00,-0.179654,-0.380442
342213754.00,-0.180858,-0.380209
342213855.00,-0.181820,-0.380262
342213955.00,-0.182372,-0.380502
342214056.00,-0.183120,-0.380279
342214156.00,-0.183973,-0.380016
342214257.00,-0.184740,-0.379325
342214357.00,-0.185004,-0.379233
342214458.00,-0.186066,-0.378780
342214558.00,-0.186563,-0.378571
342214659.00,-0.187266,-0.378710
342214759.00,-0.188020,-0.378901
342214860.00,-0.188604,-0.378540
342214960.00,-0.188939,-0.377952
342215061.00,-0.190284,-0.377901
342215161.00,-0.190263,-0.378026
342215262.00,-0.191001,-0.377681
342215363.00,-0.191284,-0.377883
