DATE: 2018/06/07
TIME: 06:32:18
Frequency(Hz),	I(V),	Q(V)
355538358.00,-0.225165,-0.315898
355538458.00,-0.225660,-0.315415
355538559.00,-0.226416,-0.314474
355538659.00,-0.227235,-0.313912
355538760.00,-0.227377,-0.313432
355538860.00,-0.228164,-0.312709
355538961.00,-0.228967,-0.312363
355539061.00,-0.229718,-0.311336
355539162.00,-0.230560,-0.310846
355539262.00,-0.231294,-0.309944
355539363.00,-0.231579,-0.309377
355539463.00,-0.232268,-0.308697
355539564.00,-0.233516,-0.307712
355539664.00,-0.234330,-0.306661
355539765.00,-0.234648,-0.305783
355539865.00,-0.235572,-0.305215
355539966.00,-0.236653,-0.303569
355540066.00,-0.236842,-0.303072
355540167.00,-0.237405,-0.301813
355540267.00,-0.238210,-0.300647
355540368.00,-0.238908,-0.299406
355540468.00,-0.239970,-0.297769
355540569.00,-0.240733,-0.296462
355540669.00,-0.241877,-0.294774
355540770.00,-0.242217,-0.293576
355540870.00,-0.243232,-0.291778
355540971.00,-0.244228,-0.290071
355541071.00,-0.244722,-0.288540
355541172.00,-0.246216,-0.286151
355541272.00,-0.246965,-0.284411
355541373.00,-0.247677,-0.282865
355541473.00,-0.248803,-0.280180
355541574.00,-0.249275,-0.278060
355541674.00,-0.250060,-0.274893
355541775.00,-0.250604,-0.273014
355541875.00,-0.251655,-0.269855
355541976.00,-0.251983,-0.266910
355542076.00,-0.252224,-0.263608
355542177.00,-0.252893,-0.260465
355542277.00,-0.253053,-0.256628
355542378.00,-0.253578,-0.252696
355542478.00,-0.253219,-0.249447
355542579.00,-0.253342,-0.244927
355542679.00,-0.252742,-0.239465
355542780.00,-0.251699,-0.235270
355542880.00,-0.250326,-0.229725
355542981.00,-0.248332,-0.223960
355543081.00,-0.246205,-0.218663
355543182.00,-0.243314,-0.212871
355543282.00,-0.239441,-0.206576
355543383.00,-0.234413,-0.199863
355543483.00,-0.228507,-0.193999
355543584.00,-0.222066,-0.188388
355543684.00,-0.214136,-0.183392
355543785.00,-0.207526,-0.179833
355543885.00,-0.198993,-0.176056
355543986.00,-0.189828,-0.173152
355544086.00,-0.179877,-0.171424
355544187.00,-0.170669,-0.170408
355544287.00,-0.161679,-0.170761
355544388.00,-0.152585,-0.171941
355544488.00,-0.143733,-0.174165
355544589.00,-0.136062,-0.176295
355544689.00,-0.129218,-0.179111
355544790.00,-0.121026,-0.183331
355544890.00,-0.116120,-0.186079
355544991.00,-0.109972,-0.190555
355545091.00,-0.104382,-0.194901
355545192.00,-0.099541,-0.200214
355545292.00,-0.095825,-0.204343
355545393.00,-0.091800,-0.210812
355545493.00,-0.089328,-0.214910
355545594.00,-0.086708,-0.220697
355545694.00,-0.084512,-0.224954
355545795.00,-0.082443,-0.230296
355545895.00,-0.081213,-0.234584
355545996.00,-0.079168,-0.239299
355546096.00,-0.078516,-0.244406
355546197.00,-0.077851,-0.249104
355546297.00,-0.077594,-0.253710
355546398.00,-0.077303,-0.257472
355546498.00,-0.077132,-0.261166
355546599.00,-0.077881,-0.265122
355546699.00,-0.078603,-0.269462
355546800.00,-0.079017,-0.272030
355546900.00,-0.079893,-0.275738
355547001.00,-0.080455,-0.279253
355547101.00,-0.081580,-0.282520
355547202.00,-0.082633,-0.285520
355547302.00,-0.083755,-0.288279
355547403.00,-0.085043,-0.290805
355547503.00,-0.085924,-0.293177
355547604.00,-0.086851,-0.295479
355547704.00,-0.088352,-0.297993
355547805.00,-0.089875,-0.300394
355547905.00,-0.090596,-0.302004
355548006.00,-0.091893,-0.304180
355548106.00,-0.093536,-0.306135
355548207.00,-0.095520,-0.307835
355548307.00,-0.096388,-0.309518
355548408.00,-0.097651,-0.311168
355548508.00,-0.098753,-0.312388
355548609.00,-0.099593,-0.313730
355548709.00,-0.101086,-0.314862
355548810.00,-0.102061,-0.315901
355548910.00,-0.102932,-0.317348
355549011.00,-0.104940,-0.318798
355549111.00,-0.105916,-0.319878
355549212.00,-0.106793,-0.320462
355549312.00,-0.107941,-0.321295
355549413.00,-0.109014,-0.322001
355549513.00,-0.110460,-0.322609
355549614.00,-0.111300,-0.323335
355549714.00,-0.112445,-0.324303
355549815.00,-0.113639,-0.324843
355549915.00,-0.114239,-0.325249
355550016.00,-0.115142,-0.325998
355550116.00,-0.115865,-0.326882
355550217.00,-0.116886,-0.327291
355550317.00,-0.117832,-0.328121
355550418.00,-0.118910,-0.328668
355550518.00,-0.119400,-0.329146
355550619.00,-0.120727,-0.329526
355550719.00,-0.120924,-0.329949
355550820.00,-0.121805,-0.330026
355550920.00,-0.122615,-0.330514
355551021.00,-0.123258,-0.331100
355551121.00,-0.124048,-0.331478
355551222.00,-0.125087,-0.332020
355551322.00,-0.125661,-0.332032
355551423.00,-0.125815,-0.332824
355551523.00,-0.127249,-0.333012
355551624.00,-0.127638,-0.333121
355551724.00,-0.128231,-0.333485
355551825.00,-0.128979,-0.333652
355551925.00,-0.129399,-0.334264
355552026.00,-0.130074,-0.334407
355552126.00,-0.130162,-0.334480
355552227.00,-0.131125,-0.334684
355552328.00,-0.131664,-0.334852
