DATE: 2018/06/07
TIME: 07:23:02
Frequency(Hz),	I(V),	Q(V)
355494081.00,-0.216084,-0.292190
355496645.00,-0.216690,-0.292721
355499209.00,-0.216196,-0.292681
355501773.00,-0.216622,-0.292659
355504337.00,-0.216918,-0.292323
355506901.00,-0.217915,-0.292717
355509465.00,-0.218228,-0.292702
355512029.00,-0.218201,-0.292716
355514593.00,-0.218781,-0.292623
355517157.00,-0.219013,-0.292886
355519722.00,-0.220091,-0.292698
355522286.00,-0.220698,-0.291825
355524850.00,-0.221852,-0.291515
355527414.00,-0.223157,-0.291277
355529978.00,-0.224879,-0.290397
355532542.00,-0.227329,-0.289363
355535106.00,-0.230641,-0.287463
355537670.00,-0.236156,-0.283794
355540234.00,-0.244410,-0.273615
355542798.00,-0.250200,-0.242708
355545363.00,-0.179617,-0.221310
355547927.00,-0.170487,-0.274821
355550491.00,-0.184375,-0.288502
355553055.00,-0.192556,-0.292304
355555619.00,-0.197344,-0.293943
355558183.00,-0.200311,-0.294559
355560747.00,-0.202290,-0.294797
355563311.00,-0.204049,-0.294929
355565875.00,-0.205331,-0.295298
355568439.00,-0.206475,-0.295180
355571004.00,-0.207495,-0.295429
355573568.00,-0.207780,-0.295066
355576132.00,-0.208330,-0.295178
355578696.00,-0.209124,-0.295484
355581260.00,-0.209332,-0.295725
355583824.00,-0.209679,-0.295548
355586388.00,-0.209795,-0.295924
355588952.00,-0.210508,-0.296105
355591516.00,-0.210528,-0.295391
355594081.00,-0.210636,-0.295487
