DATE: 2018/06/07
TIME: 06:37:05
Frequency(Hz),	I(V),	Q(V)
342000000.00,-0.239562,-0.300697
342008163.00,-0.239135,-0.299895
342016326.00,-0.239606,-0.299818
342024489.00,-0.239206,-0.300187
342032653.00,-0.239656,-0.300409
342040816.00,-0.240920,-0.300051
342048979.00,-0.240582,-0.299774
342057142.00,-0.240896,-0.301066
342065306.00,-0.240211,-0.300053
342073469.00,-0.241476,-0.300001
342081632.00,-0.241929,-0.299441
342089795.00,-0.242240,-0.300156
342097959.00,-0.241536,-0.299814
342106122.00,-0.242072,-0.299618
342114285.00,-0.242765,-0.299590
342122448.00,-0.243432,-0.300522
342130612.00,-0.243374,-0.299415
342138775.00,-0.243693,-0.299845
342146938.00,-0.244305,-0.298957
342155102.00,-0.244658,-0.298100
342163265.00,-0.245230,-0.299376
342171428.00,-0.245807,-0.297958
342179591.00,-0.248048,-0.295904
342187755.00,-0.249339,-0.294079
342195918.00,-0.251905,-0.287526
342204081.00,-0.253963,-0.255956
342212244.00,-0.210799,-0.315150
342220408.00,-0.231793,-0.309570
342228571.00,-0.237274,-0.307408
342236734.00,-0.239063,-0.305663
342244897.00,-0.240656,-0.305362
342253061.00,-0.241665,-0.304369
342261224.00,-0.241686,-0.304542
342269387.00,-0.241534,-0.304886
342277551.00,-0.243153,-0.303470
342285714.00,-0.244138,-0.302697
342293877.00,-0.244160,-0.304021
342302040.00,-0.244157,-0.304575
342310204.00,-0.244874,-0.302979
342318367.00,-0.244375,-0.304260
342326530.00,-0.245654,-0.302771
342334693.00,-0.245606,-0.303193
342342857.00,-0.245896,-0.303643
342351020.00,-0.246406,-0.303628
342359183.00,-0.246033,-0.303428
342367346.00,-0.245256,-0.303063
342375510.00,-0.246719,-0.303612
342383673.00,-0.246775,-0.303087
342391836.00,-0.246092,-0.303704
342400000.00,-0.247059,-0.303809
