DATE: 2018/06/07
TIME: 07:11:43
Frequency(Hz),	I(V),	Q(V)
361745318.00,-0.322252,-0.220864
361747882.00,-0.321928,-0.220550
361750446.00,-0.321625,-0.220322
361753010.00,-0.321611,-0.220375
361755574.00,-0.321222,-0.220457
361758138.00,-0.321163,-0.220277
361760702.00,-0.320491,-0.219792
361763266.00,-0.319833,-0.219495
361765830.00,-0.319592,-0.219598
361768394.00,-0.319189,-0.219453
361770959.00,-0.318572,-0.219301
361773523.00,-0.317616,-0.218771
361776087.00,-0.317159,-0.218640
361778651.00,-0.315791,-0.218726
361781215.00,-0.314837,-0.218424
361783779.00,-0.312658,-0.218138
361786343.00,-0.310154,-0.218010
361788907.00,-0.306879,-0.218726
361791471.00,-0.300810,-0.219425
361794035.00,-0.291590,-0.222913
361796600.00,-0.275885,-0.235180
361799164.00,-0.272217,-0.282518
361801728.00,-0.343179,-0.286874
361804292.00,-0.353233,-0.250960
361806856.00,-0.347570,-0.237355
361809420.00,-0.343061,-0.231260
361811984.00,-0.340035,-0.228596
361814548.00,-0.338264,-0.226294
361817112.00,-0.336059,-0.224764
361819676.00,-0.334829,-0.224254
361822241.00,-0.333893,-0.222931
361824805.00,-0.332473,-0.222746
361827369.00,-0.331778,-0.222245
361829933.00,-0.331436,-0.221880
361832497.00,-0.331446,-0.221716
361835061.00,-0.331152,-0.221250
361837625.00,-0.330256,-0.220998
361840189.00,-0.329798,-0.220603
361842753.00,-0.329420,-0.220279
361845318.00,-0.328836,-0.220093
