0.33169,,,,,,
0.215,0,1.21535E-08,91869.0625,371.4204871,2.11042E-17,3.37172E-19
0.225,-7.69941E-06,1.65415E-08,86911.25926,1275.740293,2.42367E-17,4.04113E-19
0.25,-4.82676E-05,1.39503E-08,73395.03019,2493.716963,3.20163E-17,5.61389E-19
0.275,-0.000135412,1.30419E-08,56493.72272,870.3438686,2.91975E-17,4.49187E-19
0.3,-0.000295552,4.68856E-08,40145.37033,410.3913842,5.53048E-17,1.15154E-17
0.325,-0.000555939,1.45821E-07,27318.91004,130.1014674,4.70166E-17,6.60724E-18
0.35,-0.000951066,3.25458E-07,18471.63637,76.7826941,4.8949E-17,8.81133E-18
