0.36185,,,,,,
0.215,3.83525E-17,8.86348E-09,79507.34703,1830.350306,2.47551E-17,1.34512E-19
0.225,-8.00574E-06,1.7126E-08,75976.23329,1592.076328,2.69378E-17,2.77737E-19
0.25,-5.08176E-05,1.85772E-08,60092.33393,621.8248673,3.38728E-17,8.79256E-19
0.275,-0.000142045,1.34948E-08,49396.58108,620.3650373,3.41159E-17,7.98042E-19
0.3,-0.000310259,3.90174E-09,33381.36047,501.0697409,3.82367E-17,6.43945E-19
0.325,-0.000582344,1.15346E-07,23582.69351,167.1789583,4.08187E-17,1.10508E-18
0.35,-0.000994912,4.40039E-07,15811.01579,139.8862911,4.56808E-17,5.91165E-18
