0.35203,,,,,,
6.5,3.15377E-17,2.46322E-07,64008.21507,170.4715715,7.31405E-17,2.63715E-18
6.75,-1.66432E-05,2.36615E-08,61676.34795,717.2750562,7.52088E-17,1.92059E-18
7.1,-3.97132E-05,5.21896E-07,55050.65318,321.2370954,8.47793E-17,2.28947E-18
7.6,-7.56657E-05,1.04706E-06,50692.05225,283.6402621,8.3619E-17,1.45021E-18
8.1,-0.000116547,7.59559E-07,43402.16805,249.4944123,9.35793E-17,3.07753E-18
8.7,-0.000162388,1.63495E-06,40564.68503,380.4591075,9.48607E-17,2.10156E-18
9.3,-0.000214009,1.4011E-06,35424.41721,387.7498178,9.75799E-17,3.08996E-18
10.2,-0.00029356,1.77282E-06,29403.86323,506.0762371,1.34381E-16,1.27439E-17
11.2,-0.0003882,5.86509E-07,23702.87037,239.8167598,9.29498E-17,3.00609E-17
