0.35561,,,,,,
0.215,3.90251E-17,1.34439E-08,89791.35424,853.6794457,2.33212E-17,4.23239E-19
0.225,-7.91464E-06,1.92589E-08,85610.5226,1511.989107,2.62912E-17,3.11492E-19
0.25,-4.988E-05,1.11292E-08,67737.38211,211.5151435,3.36315E-17,3.60962E-19
0.275,-0.000139869,1.95361E-08,54521.91815,109.8197333,3.26083E-17,2.81685E-19
0.3,-0.000306077,1.00207E-07,35917.78089,493.8191788,3.91606E-17,5.34483E-19
0.325,-0.000575282,3.73085E-08,25100.72347,343.8283836,4.3172E-17,1.12466E-18
0.35,-0.000983823,3.33783E-07,16513.09151,99.99975362,2.93399E-16,1.46535E-16
