0.324557123,,,,,,
6.5,3.42073E-17,4.32582E-07,63409.47746,924.0182833,7.23204E-17,1.19999E-18
6.75,-1.66132E-05,4.6545E-08,60617.06475,815.8267098,7.02328E-17,1.6594E-18
7.1,-3.82493E-05,7.30021E-07,54553.67881,354.466295,7.41596E-17,1.26119E-18
7.6,-7.23733E-05,1.48085E-06,50892.55777,673.6102526,7.53861E-17,2.88925E-18
8.1,-0.000111806,1.02955E-06,44570.23453,479.6399155,8.60726E-17,4.17638E-18
8.7,-0.000155352,2.19291E-06,41752.2635,356.5023816,8.14596E-17,2.34724E-18
9.3,-0.000205071,1.80207E-06,39555.17793,993.7390539,8.78022E-17,9.50753E-19
10.2,-0.000280552,2.5142E-06,32230.79701,435.7130061,9.76312E-17,2.60011E-18
11.2,-0.000372254,6.60785E-07,26353.42055,103.1374038,1.26596E-16,2.62808E-17
