0.336868922,,,,,,
6.5,-3.29571E-17,2.92918E-07,64610.7156,416.2316165,6.98951E-17,1.9084E-18
6.75,-1.64138E-05,3.05557E-08,64137.48757,1519.781583,7.05035E-17,1.50929E-18
7.1,-3.86731E-05,5.51399E-07,58704.50478,713.2852385,7.53514E-17,7.29948E-19
7.6,-7.36353E-05,1.15762E-06,53217.84287,569.491456,7.87432E-17,1.82972E-18
8.1,-0.000113462,8.2575E-07,45355.73086,254.1375958,8.27717E-17,2.21643E-18
8.7,-0.000157874,1.8005E-06,42715.27446,360.7703232,8.93934E-17,1.31616E-18
9.3,-0.000208232,1.48551E-06,37791.7182,508.3843923,9.3076E-17,2.50365E-18
10.2,-0.000285166,1.91638E-06,31199.57172,391.2392375,1.20794E-16,4.51966E-18
11.2,-0.000377504,5.50852E-07,24540.98719,197.5383912,9.23172E-17,2.35305E-17
