5.610000000000000320e+00,3.316399529090437889e+08,-1.004557758187443240e-07,2.180244842686558893e-17
5.610000000000000320e+00,3.316399804295167327e+08,-1.747280004097318012e-08,1.908988782455790022e-17
5.610000000000000320e+00,3.316399685989774466e+08,-5.314563738736880493e-08,2.054354402296205404e-17
5.610000000000000320e+00,3.316399862241958976e+08,0.000000000000000000e+00,2.166590069747787554e-17
5.750000000000000000e+00,3.316399200764219761e+08,-1.994565693799431488e-07,1.924655601281931983e-17
5.750000000000000000e+00,3.316399276550220251e+08,-1.766046806939522985e-07,2.325084616740542863e-17
5.750000000000000000e+00,3.316399547085308433e+08,-9.502975022142235764e-08,1.903008913736324252e-17
5.750000000000000000e+00,3.316399343557388783e+08,-1.563998889574939729e-07,2.081622259920576464e-17
5.950000000000000178e+00,3.316398634619901180e+08,-3.701670814102691277e-07,2.180059474767100838e-17
5.950000000000000178e+00,3.316398617523294091e+08,-3.753222520167125606e-07,1.977594801193021245e-17
5.950000000000000178e+00,3.316398693047466874e+08,-3.525493127090133848e-07,2.036058601859935568e-17
5.950000000000000178e+00,3.316398305619683862e+08,-4.693711071564659566e-07,2.289290625335744261e-17
6.650000000000000355e+00,3.316395888739198446e+08,-1.198137415746768069e-06,2.833465225837371973e-17
6.650000000000000355e+00,3.316395701729514599e+08,-1.254526781207965720e-06,2.754237188149218770e-17
6.650000000000000355e+00,3.316395587565984130e+08,-1.288950715356775900e-06,2.421368091594479448e-17
6.650000000000000355e+00,3.316395679007082582e+08,-1.261378316897623276e-06,2.510737965306450506e-17
7.099999999999999645e+00,3.316392718310924172e+08,-2.154122340957382692e-06,3.039646305184089838e-17
7.099999999999999645e+00,3.316392102327103019e+08,-2.339861047609367019e-06,2.999110453944282565e-17
7.099999999999999645e+00,3.316392272167089581e+08,-2.288648891772430941e-06,2.747766314803187907e-17
7.099999999999999645e+00,3.316392045591194630e+08,-2.356968727848726804e-06,2.584791715623283798e-17
7.450000000000000178e+00,3.316389310373875499e+08,-3.181723712997541389e-06,2.733966290304367665e-17
7.450000000000000178e+00,3.316389006076092720e+08,-3.273479169341405746e-06,2.802824823737227824e-17
7.450000000000000178e+00,3.316389121012143493e+08,-3.238822295759530950e-06,2.835523467403426899e-17
7.450000000000000178e+00,3.316389146466655135e+08,-3.231146951199225566e-06,2.962754572678092166e-17
7.799999999999999822e+00,3.316385994604723454e+08,-4.181533533820449765e-06,3.719820167303889041e-17
7.799999999999999822e+00,3.316385665038058758e+08,-4.280908361460487033e-06,3.409548557048554028e-17
7.799999999999999822e+00,3.316385604071940184e+08,-4.299291584565836255e-06,3.344919657928232838e-17
7.799999999999999822e+00,3.316385568766508102e+08,-4.309937294838346614e-06,3.530181518524532980e-17
