5.610000000000000320e+00,3.422078705168960690e+08,-1.585195663302400739e-07,2.593953637314648994e-17
5.610000000000000320e+00,3.422078721027934551e+08,-1.538852569781996057e-07,2.624833475635568011e-17
5.610000000000000320e+00,3.422079247635478973e+08,0.000000000000000000e+00,2.357732671935840581e-17
5.610000000000000320e+00,3.422078744625836015e+08,-1.469894781969765130e-07,2.272511358218496940e-17
5.750000000000000000e+00,3.422078121090397239e+08,-3.291990045271614333e-07,2.357804844924787008e-17
5.750000000000000000e+00,3.422078361860408783e+08,-2.588411915949828217e-07,2.017714786997814443e-17
5.750000000000000000e+00,3.422078092557859421e+08,-3.375367827471339511e-07,2.015364578343534329e-17
5.750000000000000000e+00,3.422078281054897308e+08,-2.824541782113631552e-07,2.392713276330262169e-17
5.950000000000000178e+00,3.422077166392258406e+08,-6.081808952863262541e-07,2.165953385362803593e-17
5.950000000000000178e+00,3.422077798071726561e+08,-4.235915206856729108e-07,2.530078270669412685e-17
5.950000000000000178e+00,3.422077694651672244e+08,-4.538129290262248770e-07,2.227266914793659072e-17
5.950000000000000178e+00,3.422077490184943676e+08,-5.135621965831804101e-07,2.501997676136017282e-17
6.650000000000000355e+00,3.422074536526335478e+08,-1.376680317018008716e-06,3.234368221364521858e-17
6.650000000000000355e+00,3.422074184174890518e+08,-1.479644456496397833e-06,2.898865750228972310e-17
6.650000000000000355e+00,3.422074614142714143e+08,-1.353999258793363388e-06,2.760334744596279921e-17
6.650000000000000355e+00,3.422074129471224546e+08,-1.495629961802727060e-06,2.521460417661020972e-17
7.099999999999999645e+00,3.422071199080244899e+08,-2.351948815807180500e-06,2.713818585849972071e-17
7.099999999999999645e+00,3.422071182178119421e+08,-2.356887954925443178e-06,3.154868441515187881e-17
7.099999999999999645e+00,3.422070990458052158e+08,-2.412912393107323492e-06,3.389809858987181513e-17
7.099999999999999645e+00,3.422070631434657574e+08,-2.517826209709533189e-06,2.956566163543728788e-17
7.450000000000000178e+00,3.422067938747572303e+08,-3.304683231542508235e-06,3.320824312955346246e-17
7.450000000000000178e+00,3.422068130437263846e+08,-3.248667669753274712e-06,3.636622264606855639e-17
7.450000000000000178e+00,3.422067772415030003e+08,-3.353288927163132515e-06,3.418823446832770355e-17
7.450000000000000178e+00,3.422067753909854293e+08,-3.358696509621227584e-06,3.553376935841986375e-17
7.799999999999999822e+00,3.422064495187438130e+08,-4.310960376220499767e-06,2.881873276376840654e-17
7.799999999999999822e+00,3.422064945002731681e+08,-4.179515350842640611e-06,3.613053788187040328e-17
7.799999999999999822e+00,3.422064601532102823e+08,-4.279884338233840418e-06,3.670647029410335412e-17
7.799999999999999822e+00,3.422064449336600900e+08,-4.324358907906276719e-06,3.881877540365182996e-17
