2.149999999999999967e-01,3.316897264689726830e+08,-1.206206111607940349e-07,1.994374065261388960e-17
2.149999999999999967e-01,3.316897664775950313e+08,0.000000000000000000e+00,1.952356932815296126e-17
2.149999999999999967e-01,3.316897378526045084e+08,-8.630049346064175583e-08,2.037791314414848371e-17
2.149999999999999967e-01,3.316897279380363226e+08,-1.161915820254015038e-07,1.784515652799839459e-17
2.250000000000000056e-01,3.316869225822126865e+08,-8.573961785272088328e-06,2.264219822604998961e-17
2.250000000000000056e-01,3.316868791792931557e+08,-8.704815745560911901e-06,2.261565821848563828e-17
2.250000000000000056e-01,3.316868666112530828e+08,-8.742706694704098776e-06,2.122022757584989606e-17
2.500000000000000000e-01,3.316723108041382432e+08,-5.262650591291956299e-05,2.932927050553822241e-17
2.500000000000000000e-01,3.316723907397600412e+08,-5.238551077265062278e-05,3.030391580078768535e-17
2.500000000000000000e-01,3.316723644019159079e+08,-5.246491582760023686e-05,2.690768856293049197e-17
2.500000000000000000e-01,3.316724253495902419e+08,-5.228116679312959716e-05,2.869866263229747453e-17
2.750000000000000222e-01,3.316437112752021551e+08,-1.388502361166065325e-04,2.753966284471291210e-17
2.750000000000000222e-01,3.316436743624075055e+08,-1.389615232239586797e-04,2.670256296326396128e-17
2.750000000000000222e-01,3.316437156619361639e+08,-1.388370107040308682e-04,2.641869750135468057e-17
2.750000000000000222e-01,3.316437141667121649e+08,-1.388415186031285748e-04,2.911537366044205744e-17
2.999999999999999889e-01,3.315888836363701820e+08,-3.041481873142554311e-04,3.162041021084110653e-17
2.999999999999999889e-01,3.315888105622983575e+08,-3.043684958049290242e-04,3.203918880036446418e-17
2.999999999999999889e-01,3.315889004102367163e+08,-3.040976163644418251e-04,3.174272032515426185e-17
2.999999999999999889e-01,3.315888101039630175e+08,-3.043698776242865838e-04,3.011212623640026302e-17
3.250000000000000111e-01,3.315009358142295480e+08,-5.692990331621775382e-04,2.927175781239180589e-17
3.250000000000000111e-01,3.315009500406371951e+08,-5.692561424580168178e-04,3.344233048159263118e-17
3.250000000000000111e-01,3.315009308161198497e+08,-5.693141017901649651e-04,3.546758712165204528e-17
3.250000000000000111e-01,3.315008640794847012e+08,-5.695153037622885817e-04,3.182343216263435553e-17
