2.149999999999999967e-01,3.422160897476198077e+08,-2.489077658166737072e-08,2.212313875258718464e-17
2.149999999999999967e-01,3.422160673559436798e+08,-9.032216990708931435e-08,2.153999823209095065e-17
2.149999999999999967e-01,3.422160733141164780e+08,-7.291161316135806624e-08,2.054976291849773491e-17
2.149999999999999967e-01,3.422160982656442523e+08,0.000000000000000000e+00,2.175244115128444251e-17
2.250000000000000056e-01,3.422131840361437201e+08,-8.515758070124416861e-06,2.419787559224477369e-17
2.250000000000000056e-01,3.422132169715163708e+08,-8.419516622636877268e-06,2.533921677754969047e-17
2.250000000000000056e-01,3.422132644519305229e+08,-8.280772669933376357e-06,2.539483378280753863e-17
2.250000000000000056e-01,3.422132463548270464e+08,-8.333654762763726778e-06,2.364772309728692487e-17
2.500000000000000000e-01,3.421982994066622257e+08,-5.201058358222021891e-05,5.534478563508052481e-17
2.500000000000000000e-01,3.421982902153919935e+08,-5.203744167065843068e-05,2.992989479914707784e-17
2.500000000000000000e-01,3.421982743960204720e+08,-5.208366793412658977e-05,3.246628338044396896e-17
2.500000000000000000e-01,3.421982958223569393e+08,-5.202105738898901672e-05,2.976791765046075322e-17
2.750000000000000222e-01,3.421667937492706180e+08,-1.440742169158911227e-04,3.025777312876241464e-17
2.750000000000000222e-01,3.421667510961623192e+08,-1.441988548523147535e-04,2.965127700118571261e-17
2.750000000000000222e-01,3.421667781109839082e+08,-1.441199140259599883e-04,3.040228134093310039e-17
2.750000000000000222e-01,3.421667422327775955e+08,-1.442247548166021868e-04,3.080792667415510040e-17
2.999999999999999889e-01,3.421082646807858348e+08,-3.151037762540089427e-04,3.363393651900143062e-17
2.999999999999999889e-01,3.421081299559326172e+08,-3.154974598179920370e-04,3.334080850124326356e-17
2.999999999999999889e-01,3.421081952373926044e+08,-3.153066988914371340e-04,3.330058690390630321e-17
2.999999999999999889e-01,3.421082240233887434e+08,-3.152225824624177463e-04,3.446860185732878977e-17
3.250000000000000111e-01,3.420135744287002683e+08,-5.918010227174511648e-04,3.246952192289448228e-17
3.250000000000000111e-01,3.420135478915019035e+08,-5.918785678665520675e-04,2.941733306218807059e-17
3.250000000000000111e-01,3.420135474157717824e+08,-5.918799580119121122e-04,3.757406117651116818e-17
3.250000000000000111e-01,3.420135967322079539e+08,-5.917358489637945806e-04,3.540167134140454341e-17
